"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Schleitheim SH","Schleitheim hat die Kostenbremse-Initiative mit 66 Prozent abgelehnt. Schleitheim hat damit gleich wie der Kanton Schaffhausen Nein gesagt zu dieser Vorlage.","Schleitheim (SH)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Schleitheim avec 66 pour cent de non. Schleitheim a rejeté l'initiative, tout comme son canton.","Schleitheim SH","L'iniziativa per un freno ai costi del Centro è stata respinta a Schleitheim, dove ha riscosso il 66 per cento di ""no"". Schleitheim ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Siblingen SH","In Siblingen hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 64,3 Prozent verworfen. Siblingen hat damit gleich wie der Kanton Schaffhausen Nein gesagt zu dieser Vorlage.","Siblingen (SH)","A Siblingen, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 64,3 pour cent des voix. Siblingen a rejeté l'initiative, tout comme son canton.","Siblingen SH","A Siblingen gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 64,3 per cento di voti a sfavore. Siblingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Buch SH","Nein zur Kostenbremse-Initiative in Buch SH mit 62,2 Prozent Ablehnung. Buch SH hat damit gleich wie der Kanton Schaffhausen Nein gesagt zu dieser Vorlage.","Buch (SH)","A Buch (SH), les habitants disent non à 62,2 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Buch (SH) a rejeté l'initiative, tout comme son canton.","Buch SH","Nel comune di Buch SH, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 62,2 per cento di voti contrari. Buch SH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Hemishofen SH","Nein zur Kostenbremse-Initiative in Hemishofen: Mit 62,3 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Hemishofen hat damit gleich wie der Kanton Schaffhausen Nein gesagt zu dieser Vorlage.","Hemishofen (SH)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Hemishofen avec 62,3 pour cent des suffrages. Hemishofen a rejeté l'initiative, tout comme son canton.","Hemishofen SH","Gli elettori di Hemishofen si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 62,3 per cento di voti contrari. Hemishofen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Ramsen SH","In Ramsen hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 61,1 Prozent verworfen. Ramsen hat damit gleich wie der Kanton Schaffhausen Nein gesagt zu dieser Vorlage.","Ramsen (SH)","A Ramsen, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 61,1 pour cent des voix. Ramsen a rejeté l'initiative, tout comme son canton.","Ramsen SH","A Ramsen gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 61,1 per cento di voti a sfavore. Ramsen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Stein am Rhein SH","Nein zur Kostenbremse-Initiative in Stein am Rhein mit 60 Prozent Ablehnung. Stein am Rhein hat damit gleich wie der Kanton Schaffhausen Nein gesagt zu dieser Vorlage.","Stein am Rhein (SH)","A Stein am Rhein, les habitants disent non à 60 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Stein am Rhein a rejeté l'initiative, tout comme son canton.","Stein am Rhein SH","Nel comune di Stein am Rhein, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 60 per cento di voti contrari. Stein am Rhein ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Hallau SH","Keine Mehrheit für die Kostenbremse-Initiative in Hallau: Mit 655 Nein-Stimmen zu 326 Ja-Stimmen oder 66,8 Prozent hat die Gemeinde das Volksbegehren verworfen. Hallau hat damit gleich wie der Kanton Schaffhausen Nein gesagt zu dieser Vorlage.","Hallau (SH)","C'est non à 66,8 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Hallau. Hallau a rejeté l'initiative, tout comme son canton.","Hallau SH","Il 66,8 per cento degli elettori di Hallau ha respinto l'iniziativa per un freno ai costi del Centro. Hallau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberhallau SH","68,5 Prozent der Stimmbürgerinnen und Stimmbürger von Oberhallau sagen Nein zur Kostenbremse-Initiative. Oberhallau hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Schaffhausen.","Oberhallau (SH)","Les habitants d'Oberhallau s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 68,5 pour cent de non. Le plus fort pourcentage de non du canton de Schaffhouse a été obtenu à Oberhallau.","Oberhallau SH","Gli abitanti di Oberhallau hanno respinto l'iniziativa per un freno ai costi del Centro con il 68,5 per cento di ""no"". Il maggior numero di ""no"" nel canton Sciaffusa è stato ottenuto a Oberhallau."
"Trasadingen SH","Keine Mehrheit für die Kostenbremse-Initiative in Trasadingen: Mit 137 Nein-Stimmen zu 129 Ja-Stimmen oder 51,5 Prozent hat die Gemeinde das Volksbegehren verworfen.","Trasadingen (SH)","C'est non à 51,5 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Trasadingen.","Trasadingen SH","Il 51,5 per cento degli elettori di Trasadingen ha respinto l'iniziativa per un freno ai costi del Centro."
"Wilchingen SH","Nein zur Kostenbremse-Initiative in Wilchingen: Mit 68,3 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Wilchingen hat damit gleich wie der Kanton Schaffhausen Nein gesagt zu dieser Vorlage.","Wilchingen (SH)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Wilchingen avec 68,3 pour cent des suffrages. Wilchingen a rejeté l'initiative, tout comme son canton.","Wilchingen SH","Gli elettori di Wilchingen si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 68,3 per cento di voti contrari. Wilchingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Herisau AR","Herisau hat die Kostenbremse-Initiative mit 68,3 Prozent abgelehnt. Herisau hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Herisau (AR)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Herisau avec 68,3 pour cent de non. Herisau a rejeté l'initiative, tout comme son canton.","Herisau AR","L'iniziativa per un freno ai costi del Centro è stata respinta a Herisau, dove ha riscosso il 68,3 per cento di ""no"". Herisau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Hundwil AR","Nein zur Kostenbremse-Initiative in Hundwil: Mit 70,2 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Hundwil hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Hundwil (AR)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Hundwil avec 70,2 pour cent des suffrages. Hundwil a rejeté l'initiative, tout comme son canton.","Hundwil AR","Gli elettori di Hundwil si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 70,2 per cento di voti contrari. Hundwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Schönengrund AR","Nein zur Kostenbremse-Initiative in Schönengrund mit 58,3 Prozent Ablehnung. Schönengrund hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Schönengrund (AR)","A Schönengrund, les habitants disent non à 58,3 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Schönengrund a rejeté l'initiative, tout comme son canton.","Schönengrund AR","Nel comune di Schönengrund, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 58,3 per cento di voti contrari. Schönengrund ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Schwellbrunn AR","In Schwellbrunn hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 71,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Schwellbrunn hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Schwellbrunn (AR)","Les habitants de Schwellbrunn rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 71,6 pour cent de non. Schwellbrunn a rejeté l'initiative, tout comme son canton.","Schwellbrunn AR","I cittadini di Schwellbrunn hanno respinto l'iniziativa per un freno ai costi del Centro con il 71,6 per cento di voti contrari. Schwellbrunn ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Stein AR","Nein zur Kostenbremse-Initiative in Stein AR mit 69,7 Prozent Ablehnung. Stein AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Stein (AR)","A Stein (AR), les habitants disent non à 69,7 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Stein (AR) a rejeté l'initiative, tout comme son canton.","Stein AR","Nel comune di Stein AR, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 69,7 per cento di voti contrari. Stein AR ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Urnäsch AR","In Urnäsch hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 75,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Urnäsch hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Ausserrhoden.","Urnäsch (AR)","Les habitants d'Urnäsch rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 75,6 pour cent de non. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Extérieures a été obtenu à Urnäsch.","Urnäsch AR","I cittadini di Urnäsch hanno respinto l'iniziativa per un freno ai costi del Centro con il 75,6 per cento di voti contrari. Il maggior numero di ""no"" nel canton Appenzello Esterno è stato ottenuto a Urnäsch."
"Waldstatt AR","Keine Mehrheit für die Kostenbremse-Initiative in Waldstatt: Mit 465 Nein-Stimmen zu 188 Ja-Stimmen oder 71,2 Prozent hat die Gemeinde das Volksbegehren verworfen. Waldstatt hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Waldstatt (AR)","C'est non à 71,2 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Waldstatt. Waldstatt a rejeté l'initiative, tout comme son canton.","Waldstatt AR","Il 71,2 per cento degli elettori di Waldstatt ha respinto l'iniziativa per un freno ai costi del Centro. Waldstatt ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Bühler AR","Nein zur Kostenbremse-Initiative in Bühler: Mit 66,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Bühler hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Bühler (AR)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Bühler avec 66,4 pour cent des suffrages. Bühler a rejeté l'initiative, tout comme son canton.","Bühler AR","Gli elettori di Bühler si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 66,4 per cento di voti contrari. Bühler ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Gais AR","In Gais hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 67,9 Prozent verworfen. Gais hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Gais (AR)","A Gais, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 67,9 pour cent des voix. Gais a rejeté l'initiative, tout comme son canton.","Gais AR","A Gais gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 67,9 per cento di voti a sfavore. Gais ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Speicher AR","Nein zur Kostenbremse-Initiative in Speicher: Mit 69,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Speicher hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Speicher (AR)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Speicher avec 69,4 pour cent des suffrages. Speicher a rejeté l'initiative, tout comme son canton.","Speicher AR","Gli elettori di Speicher si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 69,4 per cento di voti contrari. Speicher ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Teufen AR","Nein zur Kostenbremse-Initiative in Teufen AR mit 73,6 Prozent Ablehnung. Teufen AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Teufen (AR)","A Teufen (AR), les habitants disent non à 73,6 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Teufen (AR) a rejeté l'initiative, tout comme son canton.","Teufen AR","Nel comune di Teufen AR, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 73,6 per cento di voti contrari. Teufen AR ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Trogen AR","In Trogen hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 67,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Trogen hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Trogen (AR)","Les habitants de Trogen rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 67,1 pour cent de non. Trogen a rejeté l'initiative, tout comme son canton.","Trogen AR","I cittadini di Trogen hanno respinto l'iniziativa per un freno ai costi del Centro con il 67,1 per cento di voti contrari. Trogen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Grub AR","Grub AR hat die Kostenbremse-Initiative mit 66,2 Prozent abgelehnt. Grub AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Grub (AR)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Grub (AR) avec 66,2 pour cent de non. Grub (AR) a rejeté l'initiative, tout comme son canton.","Grub AR","L'iniziativa per un freno ai costi del Centro è stata respinta a Grub AR, dove ha riscosso il 66,2 per cento di ""no"". Grub AR ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Heiden AR","Nein zur Kostenbremse-Initiative in Heiden: Mit 67,3 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Heiden hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Heiden (AR)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Heiden avec 67,3 pour cent des suffrages. Heiden a rejeté l'initiative, tout comme son canton.","Heiden AR","Gli elettori di Heiden si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 67,3 per cento di voti contrari. Heiden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Lutzenberg AR","In Lutzenberg hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 63,2 Prozent verworfen. Lutzenberg hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Lutzenberg (AR)","A Lutzenberg, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 63,2 pour cent des voix. Lutzenberg a rejeté l'initiative, tout comme son canton.","Lutzenberg AR","A Lutzenberg gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 63,2 per cento di voti a sfavore. Lutzenberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rehetobel AR","In Rehetobel hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 67 Prozent verworfen. Rehetobel hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Rehetobel (AR)","A Rehetobel, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 67 pour cent des voix. Rehetobel a rejeté l'initiative, tout comme son canton.","Rehetobel AR","A Rehetobel gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 67 per cento di voti a sfavore. Rehetobel ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Reute AR","Nein zur Kostenbremse-Initiative in Reute AR mit 56,9 Prozent Ablehnung.","Reute (AR)","A Reute (AR), les habitants disent non à 56,9 pour cent à l'initiative du Centre pour un ""frein aux coûts"".","Reute AR","Nel comune di Reute AR, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 56,9 per cento di voti contrari."
"Wald AR","Keine Mehrheit für die Kostenbremse-Initiative in Wald AR: Mit 238 Nein-Stimmen zu 90 Ja-Stimmen oder 72,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Wald AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Wald (AR)","C'est non à 72,6 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Wald (AR). Wald (AR) a rejeté l'initiative, tout comme son canton.","Wald AR","Il 72,6 per cento degli elettori di Wald AR ha respinto l'iniziativa per un freno ai costi del Centro. Wald AR ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Walzenhausen AR","Nein zur Kostenbremse-Initiative in Walzenhausen mit 62,6 Prozent Ablehnung. Walzenhausen hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Walzenhausen (AR)","A Walzenhausen, les habitants disent non à 62,6 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Walzenhausen a rejeté l'initiative, tout comme son canton.","Walzenhausen AR","Nel comune di Walzenhausen, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 62,6 per cento di voti contrari. Walzenhausen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wolfhalden AR","Nein zur Kostenbremse-Initiative in Wolfhalden: Mit 62,7 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Wolfhalden hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Wolfhalden (AR)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Wolfhalden avec 62,7 pour cent des suffrages. Wolfhalden a rejeté l'initiative, tout comme son canton.","Wolfhalden AR","Gli elettori di Wolfhalden si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 62,7 per cento di voti contrari. Wolfhalden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Appenzell AI","72,5 Prozent der Stimmbürgerinnen und Stimmbürger von Appenzell sagen Nein zur Kostenbremse-Initiative. Appenzell hat damit gleich wie der Kanton Appenzell Innerrhoden Nein gesagt zu dieser Vorlage.","Appenzell (AI)","Les habitants d'Appenzell s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 72,5 pour cent de non. Appenzell a rejeté l'initiative, tout comme son canton.","Appenzello AI","Gli abitanti di Appenzello hanno respinto l'iniziativa per un freno ai costi del Centro con il 72,5 per cento di ""no"". Appenzello ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Gonten AI","Keine Mehrheit für die Kostenbremse-Initiative in Gonten: Mit 291 Nein-Stimmen zu 98 Ja-Stimmen oder 74,8 Prozent hat die Gemeinde das Volksbegehren verworfen. Gonten hat damit gleich wie der Kanton Appenzell Innerrhoden Nein gesagt zu dieser Vorlage.","Gonten (AI)","C'est non à 74,8 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Gonten. Gonten a rejeté l'initiative, tout comme son canton.","Gonten AI","Il 74,8 per cento degli elettori di Gonten ha respinto l'iniziativa per un freno ai costi del Centro. Gonten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Schlatt-Haslen AI","In Schlatt-Haslen hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 70,5 Prozent verworfen. Schlatt-Haslen hat damit gleich wie der Kanton Appenzell Innerrhoden Nein gesagt zu dieser Vorlage.","Schlatt-Haslen (AI)","A Schlatt-Haslen, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 70,5 pour cent des voix. Schlatt-Haslen a rejeté l'initiative, tout comme son canton.","Schlatt-Haslen AI","A Schlatt-Haslen gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 70,5 per cento di voti a sfavore. Schlatt-Haslen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberegg AI","In Oberegg hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 65,1 Prozent verworfen.","Oberegg (AI)","A Oberegg, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 65,1 pour cent des voix.","Oberegg AI","A Oberegg gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 65,1 per cento di voti a sfavore."
"Schwende-Rüti AI","Schwende-Rüti hat die Kostenbremse-Initiative mit 75,8 Prozent abgelehnt. Schwende-Rüti hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Innerrhoden.","Schwende-Rüti (AI)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Schwende-Rüti avec 75,8 pour cent de non. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Intérieures a été obtenu à Schwende-Rüti.","Schwende-Rüti AI","L'iniziativa per un freno ai costi del Centro è stata respinta a Schwende-Rüti, dove ha riscosso il 75,8 per cento di ""no"". Il maggior numero di ""no"" nel canton Appenzello Interno è stato ottenuto a Schwende-Rüti."
"Häggenschwil SG","Häggenschwil hat die Kostenbremse-Initiative mit 68,8 Prozent abgelehnt. Häggenschwil hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Häggenschwil (SG)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Häggenschwil avec 68,8 pour cent de non. Häggenschwil a rejeté l'initiative, tout comme son canton.","Häggenschwil SG","L'iniziativa per un freno ai costi del Centro è stata respinta a Häggenschwil, dove ha riscosso il 68,8 per cento di ""no"". Häggenschwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Muolen SG","In Muolen hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 66,7 Prozent der abgegebenen Stimmzettel stand ein Nein. Muolen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Muolen (SG)","Les habitants de Muolen rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 66,7 pour cent de non. Muolen a rejeté l'initiative, tout comme son canton.","Muolen SG","I cittadini di Muolen hanno respinto l'iniziativa per un freno ai costi del Centro con il 66,7 per cento di voti contrari. Muolen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"St. Gallen SG","67,1 Prozent der Stimmbürgerinnen und Stimmbürger von St. Gallen sagen Nein zur Kostenbremse-Initiative. St. Gallen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Saint-Gall (SG)","Les habitants de Saint-Gall s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 67,1 pour cent de non. Saint-Gall a rejeté l'initiative, tout comme son canton.","San Gallo SG","Gli abitanti di San Gallo hanno respinto l'iniziativa per un freno ai costi del Centro con il 67,1 per cento di ""no"". San Gallo ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wittenbach SG","Wittenbach hat die Kostenbremse-Initiative mit 67,7 Prozent abgelehnt. Wittenbach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Wittenbach (SG)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Wittenbach avec 67,7 pour cent de non. Wittenbach a rejeté l'initiative, tout comme son canton.","Wittenbach SG","L'iniziativa per un freno ai costi del Centro è stata respinta a Wittenbach, dove ha riscosso il 67,7 per cento di ""no"". Wittenbach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Berg SG","In Berg SG hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 70,7 Prozent der abgegebenen Stimmzettel stand ein Nein. Berg SG hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Berg (SG)","Les habitants de Berg (SG) rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 70,7 pour cent de non. Berg (SG) a rejeté l'initiative, tout comme son canton.","Berg SG","I cittadini di Berg SG hanno respinto l'iniziativa per un freno ai costi del Centro con il 70,7 per cento di voti contrari. Berg SG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Eggersriet SG","Nein zur Kostenbremse-Initiative in Eggersriet: Mit 64,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Eggersriet hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Eggersriet (SG)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Eggersriet avec 64,1 pour cent des suffrages. Eggersriet a rejeté l'initiative, tout comme son canton.","Eggersriet SG","Gli elettori di Eggersriet si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 64,1 per cento di voti contrari. Eggersriet ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Goldach SG","Keine Mehrheit für die Kostenbremse-Initiative in Goldach: Mit 1'521 Nein-Stimmen zu 838 Ja-Stimmen oder 64,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Goldach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Goldach (SG)","C'est non à 64,5 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Goldach. Goldach a rejeté l'initiative, tout comme son canton.","Goldach SG","Il 64,5 per cento degli elettori di Goldach ha respinto l'iniziativa per un freno ai costi del Centro. Goldach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Mörschwil SG","71,5 Prozent der Stimmbürgerinnen und Stimmbürger von Mörschwil sagen Nein zur Kostenbremse-Initiative. Mörschwil hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Mörschwil (SG)","Les habitants de Mörschwil s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 71,5 pour cent de non. Mörschwil a rejeté l'initiative, tout comme son canton.","Mörschwil SG","Gli abitanti di Mörschwil hanno respinto l'iniziativa per un freno ai costi del Centro con il 71,5 per cento di ""no"". Mörschwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rorschach SG","Keine Mehrheit für die Kostenbremse-Initiative in Rorschach: Mit 912 Nein-Stimmen zu 606 Ja-Stimmen oder 60,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Rorschach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Rorschach (SG)","C'est non à 60,1 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Rorschach. Rorschach a rejeté l'initiative, tout comme son canton.","Rorschach SG","Il 60,1 per cento degli elettori di Rorschach ha respinto l'iniziativa per un freno ai costi del Centro. Rorschach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
