"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Merenschwand AG","In Merenschwand hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 72,8 Prozent verworfen. Merenschwand hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Merenschwand (AG)","A Merenschwand, les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 72,8 pour cent des voix. Merenschwand a rejeté l'initiative, tout comme son canton.","Merenschwand AG","A Merenschwand gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 72,8 per cento di voti a sfavore. Merenschwand ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Mühlau AG","Nein zur ""Stopp-Impfpflicht""-Initiative in Mühlau: Mit 69,6 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Mühlau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Mühlau (AG)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Mühlau avec 69,6 pour cent des suffrages. Mühlau a rejeté l'initiative, tout comme son canton.","Mühlau AG","Gli elettori di Mühlau si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 69,6 per cento di voti contrari. Mühlau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Muri AG","In Muri AG hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 77,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Muri AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Muri (AG)","Les habitants de Muri (AG) rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 77,3 pour cent de non. Muri (AG) a rejeté l'initiative, tout comme son canton.","Muri AG","I cittadini di Muri AG hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 77,3 per cento di voti contrari. Muri AG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberrüti AG","78,7 Prozent der Stimmbürgerinnen und Stimmbürger von Oberrüti sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Oberrüti hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Oberrüti (AG)","Les habitants d'Oberrüti s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 78,7 pour cent de non. Oberrüti a rejeté l'initiative, tout comme son canton.","Oberrüti AG","Gli abitanti di Oberrüti hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 78,7 per cento di ""no"". Oberrüti ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rottenschwil AG","Nein zur ""Stopp-Impfpflicht""-Initiative in Rottenschwil mit 70,1 Prozent Ablehnung. Rottenschwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Rottenschwil (AG)","A Rottenschwil, les habitants disent non à 70,1 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Rottenschwil a rejeté l'initiative, tout comme son canton.","Rottenschwil AG","Nel comune di Rottenschwil, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 70,1 per cento di voti contrari. Rottenschwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Sins AG","71,3 Prozent der Stimmbürgerinnen und Stimmbürger von Sins sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Sins hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Sins (AG)","Les habitants de Sins s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 71,3 pour cent de non. Sins a rejeté l'initiative, tout comme son canton.","Sins AG","Gli abitanti di Sins hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 71,3 per cento di ""no"". Sins ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Waltenschwil AG","Nein zur ""Stopp-Impfpflicht""-Initiative in Waltenschwil mit 73,8 Prozent Ablehnung. Waltenschwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Waltenschwil (AG)","A Waltenschwil, les habitants disent non à 73,8 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Waltenschwil a rejeté l'initiative, tout comme son canton.","Waltenschwil AG","Nel comune di Waltenschwil, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 73,8 per cento di voti contrari. Waltenschwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Hellikon AG","72,8 Prozent der Stimmbürgerinnen und Stimmbürger von Hellikon sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Hellikon hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Hellikon (AG)","Les habitants de Hellikon s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 72,8 pour cent de non. Hellikon a rejeté l'initiative, tout comme son canton.","Hellikon AG","Gli abitanti di Hellikon hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 72,8 per cento di ""no"". Hellikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Kaiseraugst AG","In Kaiseraugst hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 71,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Kaiseraugst hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Kaiseraugst (AG)","Les habitants de Kaiseraugst rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 71,8 pour cent de non. Kaiseraugst a rejeté l'initiative, tout comme son canton.","Kaiseraugst AG","I cittadini di Kaiseraugst hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 71,8 per cento di voti contrari. Kaiseraugst ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Magden AG","Magden hat die ""Stopp-Impfpflicht""-Initiative mit 76,7 Prozent abgelehnt. Magden hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Magden (AG)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Magden avec 76,7 pour cent de non. Magden a rejeté l'initiative, tout comme son canton.","Magden AG","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Magden, dove ha riscosso il 76,7 per cento di ""no"". Magden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Möhlin AG","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Möhlin: Mit 1'909 Nein-Stimmen zu 599 Ja-Stimmen oder 76,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Möhlin hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Möhlin (AG)","C'est non à 76,1 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Möhlin. Möhlin a rejeté l'initiative, tout comme son canton.","Möhlin AG","Il 76,1 per cento degli elettori di Möhlin ha respinto l'iniziativa per la libertà e l'integrità fisica. Möhlin ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Mumpf AG","Nein zur ""Stopp-Impfpflicht""-Initiative in Mumpf mit 69 Prozent Ablehnung. Mumpf hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Mumpf (AG)","A Mumpf, les habitants disent non à 69 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Mumpf a rejeté l'initiative, tout comme son canton.","Mumpf AG","Nel comune di Mumpf, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 69 per cento di voti contrari. Mumpf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Obermumpf AG","70,9 Prozent der Stimmbürgerinnen und Stimmbürger von Obermumpf sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Obermumpf hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Obermumpf (AG)","Les habitants d'Obermumpf s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 70,9 pour cent de non. Obermumpf a rejeté l'initiative, tout comme son canton.","Obermumpf AG","Gli abitanti di Obermumpf hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 70,9 per cento di ""no"". Obermumpf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Olsberg AG","In Olsberg hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 74,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Olsberg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Olsberg (AG)","Les habitants d'Olsberg rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 74,4 pour cent de non. Olsberg a rejeté l'initiative, tout comme son canton.","Olsberg AG","I cittadini di Olsberg hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 74,4 per cento di voti contrari. Olsberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rheinfelden AG","Nein zur ""Stopp-Impfpflicht""-Initiative in Rheinfelden: Mit 75 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Rheinfelden hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Rheinfelden (AG)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Rheinfelden avec 75 pour cent des suffrages. Rheinfelden a rejeté l'initiative, tout comme son canton.","Rheinfelden AG","Gli elettori di Rheinfelden si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 75 per cento di voti contrari. Rheinfelden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Schupfart AG","68,8 Prozent der Stimmbürgerinnen und Stimmbürger von Schupfart sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Schupfart hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Schupfart (AG)","Les habitants de Schupfart s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 68,8 pour cent de non. Schupfart a rejeté l'initiative, tout comme son canton.","Schupfart AG","Gli abitanti di Schupfart hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 68,8 per cento di ""no"". Schupfart ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Stein AG","In Stein AG hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 72,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Stein AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Stein (AG)","Les habitants de Stein (AG) rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 72,2 pour cent de non. Stein (AG) a rejeté l'initiative, tout comme son canton.","Stein AG","I cittadini di Stein AG hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 72,2 per cento di voti contrari. Stein AG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wallbach AG","76 Prozent der Stimmbürgerinnen und Stimmbürger von Wallbach sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Wallbach hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Wallbach (AG)","Les habitants de Wallbach s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 76 pour cent de non. Wallbach a rejeté l'initiative, tout comme son canton.","Wallbach AG","Gli abitanti di Wallbach hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 76 per cento di ""no"". Wallbach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wegenstetten AG","In Wegenstetten hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 68,6 Prozent verworfen. Wegenstetten hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Wegenstetten (AG)","A Wegenstetten, les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 68,6 pour cent des voix. Wegenstetten a rejeté l'initiative, tout comme son canton.","Wegenstetten AG","A Wegenstetten gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 68,6 per cento di voti a sfavore. Wegenstetten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Zeiningen AG","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Zeiningen: Mit 491 Nein-Stimmen zu 189 Ja-Stimmen oder 72,2 Prozent hat die Gemeinde das Volksbegehren verworfen. Zeiningen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Zeiningen (AG)","C'est non à 72,2 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Zeiningen. Zeiningen a rejeté l'initiative, tout comme son canton.","Zeiningen AG","Il 72,2 per cento degli elettori di Zeiningen ha respinto l'iniziativa per la libertà e l'integrità fisica. Zeiningen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Zuzgen AG","Zuzgen hat die ""Stopp-Impfpflicht""-Initiative mit 68,1 Prozent abgelehnt. Zuzgen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Zuzgen (AG)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Zuzgen avec 68,1 pour cent de non. Zuzgen a rejeté l'initiative, tout comme son canton.","Zuzgen AG","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Zuzgen, dove ha riscosso il 68,1 per cento di ""no"". Zuzgen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Aarburg AG","Aarburg hat die ""Stopp-Impfpflicht""-Initiative mit 72,6 Prozent abgelehnt. Aarburg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Aarburg (AG)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Aarburg avec 72,6 pour cent de non. Aarburg a rejeté l'initiative, tout comme son canton.","Aarburg AG","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Aarburg, dove ha riscosso il 72,6 per cento di ""no"". Aarburg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Bottenwil AG","Nein zur ""Stopp-Impfpflicht""-Initiative in Bottenwil mit 70 Prozent Ablehnung. Bottenwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Bottenwil (AG)","A Bottenwil, les habitants disent non à 70 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Bottenwil a rejeté l'initiative, tout comme son canton.","Bottenwil AG","Nel comune di Bottenwil, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 70 per cento di voti contrari. Bottenwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Brittnau AG","Brittnau hat die ""Stopp-Impfpflicht""-Initiative mit 75,3 Prozent abgelehnt. Brittnau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Brittnau (AG)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Brittnau avec 75,3 pour cent de non. Brittnau a rejeté l'initiative, tout comme son canton.","Brittnau AG","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Brittnau, dove ha riscosso il 75,3 per cento di ""no"". Brittnau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Kirchleerau AG","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Kirchleerau: Mit 189 Nein-Stimmen zu 92 Ja-Stimmen oder 67,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Kirchleerau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Kirchleerau (AG)","C'est non à 67,3 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Kirchleerau. Kirchleerau a rejeté l'initiative, tout comme son canton.","Kirchleerau AG","Il 67,3 per cento degli elettori di Kirchleerau ha respinto l'iniziativa per la libertà e l'integrità fisica. Kirchleerau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Kölliken AG","Nein zur ""Stopp-Impfpflicht""-Initiative in Kölliken: Mit 70,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Kölliken hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Kölliken (AG)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Kölliken avec 70,4 pour cent des suffrages. Kölliken a rejeté l'initiative, tout comme son canton.","Kölliken AG","Gli elettori di Kölliken si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 70,4 per cento di voti contrari. Kölliken ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Moosleerau AG","In Moosleerau hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 65,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Moosleerau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Moosleerau (AG)","Les habitants de Moosleerau rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 65,2 pour cent de non. Moosleerau a rejeté l'initiative, tout comme son canton.","Moosleerau AG","I cittadini di Moosleerau hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 65,2 per cento di voti contrari. Moosleerau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Murgenthal AG","69,5 Prozent der Stimmbürgerinnen und Stimmbürger von Murgenthal sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Murgenthal hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Murgenthal (AG)","Les habitants de Murgenthal s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 69,5 pour cent de non. Murgenthal a rejeté l'initiative, tout comme son canton.","Murgenthal AG","Gli abitanti di Murgenthal hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 69,5 per cento di ""no"". Murgenthal ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oftringen AG","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Oftringen: Mit 1'603 Nein-Stimmen zu 744 Ja-Stimmen oder 68,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Oftringen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Oftringen (AG)","C'est non à 68,3 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Oftringen. Oftringen a rejeté l'initiative, tout comme son canton.","Oftringen AG","Il 68,3 per cento degli elettori di Oftringen ha respinto l'iniziativa per la libertà e l'integrità fisica. Oftringen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Reitnau AG","Reitnau hat die ""Stopp-Impfpflicht""-Initiative mit 64,2 Prozent abgelehnt. Reitnau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Reitnau (AG)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Reitnau avec 64,2 pour cent de non. Reitnau a rejeté l'initiative, tout comme son canton.","Reitnau AG","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Reitnau, dove ha riscosso il 64,2 per cento di ""no"". Reitnau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rothrist AG","In Rothrist hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 68,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Rothrist hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Rothrist (AG)","Les habitants de Rothrist rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 68,1 pour cent de non. Rothrist a rejeté l'initiative, tout comme son canton.","Rothrist AG","I cittadini di Rothrist hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 68,1 per cento di voti contrari. Rothrist ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Safenwil AG","Safenwil hat die ""Stopp-Impfpflicht""-Initiative mit 66,5 Prozent abgelehnt. Safenwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Safenwil (AG)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Safenwil avec 66,5 pour cent de non. Safenwil a rejeté l'initiative, tout comme son canton.","Safenwil AG","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Safenwil, dove ha riscosso il 66,5 per cento di ""no"". Safenwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Staffelbach AG","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Staffelbach: Mit 239 Nein-Stimmen zu 113 Ja-Stimmen oder 67,9 Prozent hat die Gemeinde das Volksbegehren verworfen. Staffelbach hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Staffelbach (AG)","C'est non à 67,9 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Staffelbach. Staffelbach a rejeté l'initiative, tout comme son canton.","Staffelbach AG","Il 67,9 per cento degli elettori di Staffelbach ha respinto l'iniziativa per la libertà e l'integrità fisica. Staffelbach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Strengelbach AG","Strengelbach hat die ""Stopp-Impfpflicht""-Initiative mit 74,9 Prozent abgelehnt. Strengelbach hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Strengelbach (AG)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Strengelbach avec 74,9 pour cent de non. Strengelbach a rejeté l'initiative, tout comme son canton.","Strengelbach AG","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Strengelbach, dove ha riscosso il 74,9 per cento di ""no"". Strengelbach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Uerkheim AG","Uerkheim hat die ""Stopp-Impfpflicht""-Initiative mit 64,4 Prozent abgelehnt. Uerkheim hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Uerkheim (AG)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Uerkheim avec 64,4 pour cent de non. Uerkheim a rejeté l'initiative, tout comme son canton.","Uerkheim AG","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Uerkheim, dove ha riscosso il 64,4 per cento di ""no"". Uerkheim ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Vordemwald AG","Nein zur ""Stopp-Impfpflicht""-Initiative in Vordemwald: Mit 66,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Vordemwald hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Vordemwald (AG)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Vordemwald avec 66,4 pour cent des suffrages. Vordemwald a rejeté l'initiative, tout comme son canton.","Vordemwald AG","Gli elettori di Vordemwald si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 66,4 per cento di voti contrari. Vordemwald ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wiliberg AG","Wiliberg hat die ""Stopp-Impfpflicht""-Initiative mit 58 Nein- zu 30 Ja-Stimmen verworfen. Wiliberg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Wiliberg (AG)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Wiliberg. Les électeurs de cette petite commune sont 58 à refuser le texte et 30 à l'approuver. Wiliberg a rejeté l'initiative, tout comme son canton.","Wiliberg AG","L'iniziativa per la libertà e l'integrità fisica non ha passato la prova delle urne a Wiliberg, dove è stata respinta con 58 voti contro i 30 a favore. Wiliberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Zofingen AG","Nein zur ""Stopp-Impfpflicht""-Initiative in Zofingen mit 78,2 Prozent Ablehnung. Zofingen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Zofingue (AG)","A Zofingue, les habitants disent non à 78,2 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Zofingue a rejeté l'initiative, tout comme son canton.","Zofingen AG","Nel comune di Zofingen, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 78,2 per cento di voti contrari. Zofingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Böttstein AG","In Böttstein hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 70,8 Prozent verworfen. Böttstein hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Böttstein (AG)","A Böttstein, les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 70,8 pour cent des voix. Böttstein a rejeté l'initiative, tout comme son canton.","Böttstein AG","A Böttstein gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 70,8 per cento di voti a sfavore. Böttstein ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Döttingen AG","Nein zur ""Stopp-Impfpflicht""-Initiative in Döttingen: Mit 76,3 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Döttingen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Döttingen (AG)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Döttingen avec 76,3 pour cent des suffrages. Döttingen a rejeté l'initiative, tout comme son canton.","Döttingen AG","Gli elettori di Döttingen si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 76,3 per cento di voti contrari. Döttingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Endingen AG","Endingen hat die ""Stopp-Impfpflicht""-Initiative mit 76,5 Prozent abgelehnt. Endingen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Endingen (AG)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Endingen avec 76,5 pour cent de non. Endingen a rejeté l'initiative, tout comme son canton.","Endingen AG","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Endingen, dove ha riscosso il 76,5 per cento di ""no"". Endingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Fisibach AG","68,1 Prozent der Stimmbürgerinnen und Stimmbürger von Fisibach sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Fisibach hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Fisibach (AG)","Les habitants de Fisibach s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 68,1 pour cent de non. Fisibach a rejeté l'initiative, tout comme son canton.","Fisibach AG","Gli abitanti di Fisibach hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 68,1 per cento di ""no"". Fisibach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Full-Reuenthal AG","Nein zur ""Stopp-Impfpflicht""-Initiative in Full-Reuenthal: Mit 67,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Full-Reuenthal hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Full-Reuenthal (AG)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Full-Reuenthal avec 67,4 pour cent des suffrages. Full-Reuenthal a rejeté l'initiative, tout comme son canton.","Full-Reuenthal AG","Gli elettori di Full-Reuenthal si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 67,4 per cento di voti contrari. Full-Reuenthal ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Klingnau AG","Nein zur ""Stopp-Impfpflicht""-Initiative in Klingnau: Mit 76 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Klingnau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Klingnau (AG)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Klingnau avec 76 pour cent des suffrages. Klingnau a rejeté l'initiative, tout comme son canton.","Klingnau AG","Gli elettori di Klingnau si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 76 per cento di voti contrari. Klingnau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
