"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Känerkinden BL","NA NA","Känerkinden (BL)","C'est oui à 65,5 pour cent à l'initiative pour la biodiversité à Känerkinden. Känerkinden a approuvé l'initiative, tout comme son canton.","Känerkinden BL","NA NA"
"Kilchberg BL","NA NA","Kilchberg (BL)","Les habitants de Kilchberg (BL) approuvent l'initiative pour la biodiversité avec 85,1 pour cent des voix. Kilchberg (BL) a approuvé l'initiative, tout comme son canton.","Kilchberg BL","NA NA"
"Läufelfingen BL","NA NA","Läufelfingen (BL)","A Läufelfingen, les habitants disent oui à 51,1 pour cent à l'initiative pour la biodiversité. Läufelfingen a approuvé l'initiative, tout comme son canton.","Läufelfingen BL","NA NA"
"Maisprach BL","NA NA","Maisprach (BL)","A Maisprach, les habitants sont favorables à l'initiative pour la biodiversité avec 75,1 pour cent des suffrages. Maisprach a approuvé l'initiative, tout comme son canton.","Maisprach BL","NA NA"
"Nusshof BL","NA NA","Nusshof (BL)","Les habitants de Nusshof acceptent l'initiative pour la biodiversité avec 53 pour cent de oui. Nusshof a approuvé l'initiative, tout comme son canton.","Nusshof BL","NA NA"
"Oltingen BL","NA NA","Oltingen (BL)","L'initiative pour la biodiversité ne passe pas la rampe à Oltingen avec 56,4 pour cent de non. Oltingen a rejeté l'initiative, contrairement à son canton.","Oltingen BL","NA NA"
"Ormalingen BL","NA NA","Ormalingen (BL)","A Ormalingen, les habitants sont défavorables à l'initiative pour la biodiversité avec 51 pour cent des voix. Ormalingen a rejeté l'initiative, contrairement à son canton.","Ormalingen BL","NA NA"
"Rickenbach BL","NA NA","Rickenbach (BL)","C'est non à 57,1 pour cent à l'initiative pour la biodiversité à Rickenbach (BL). Rickenbach (BL) a rejeté l'initiative, contrairement à son canton.","Rickenbach BL","NA NA"
"Rothenfluh BL","NA NA","Rothenfluh (BL)","Les habitants de Rothenfluh approuvent l'initiative pour la biodiversité avec 50,3 pour cent des voix. Rothenfluh a approuvé l'initiative, tout comme son canton.","Rothenfluh BL","NA NA"
"Rümlingen BL","NA NA","Rümlingen (BL)","Les habitants de Rümlingen acceptent l'initiative pour la biodiversité avec 66,2 pour cent de oui. Rümlingen a approuvé l'initiative, tout comme son canton.","Rümlingen BL","NA NA"
"Rünenberg BL","NA NA","Rünenberg (BL)","Les habitants de Rünenberg s'opposent à l'initiative pour la biodiversité avec 53 pour cent de non. Rünenberg a rejeté l'initiative, contrairement à son canton.","Rünenberg BL","NA NA"
"Sissach BL","NA NA","Sissach (BL)","A Sissach, les habitants disent oui à 66,9 pour cent à l'initiative pour la biodiversité. Sissach a approuvé l'initiative, tout comme son canton.","Sissach BL","NA NA"
"Tecknau BL","NA NA","Tecknau (BL)","C'est oui à 70,9 pour cent à l'initiative pour la biodiversité à Tecknau. Tecknau a approuvé l'initiative, tout comme son canton.","Tecknau BL","NA NA"
"Tenniken BL","NA NA","Tenniken (BL)","L'initiative pour la biodiversité échoue à Tenniken avec 61,7 pour cent des suffrages. Tenniken a rejeté l'initiative, contrairement à son canton.","Tenniken BL","NA NA"
"Thürnen BL","NA NA","Thürnen (BL)","A Thürnen, les habitants sont défavorables à l'initiative pour la biodiversité avec 65 pour cent des voix. Thürnen a rejeté l'initiative, contrairement à son canton.","Thürnen BL","NA NA"
"Wenslingen BL","NA NA","Wenslingen (BL)","L'initiative pour la biodiversité passe la rampe à Wenslingen avec 75,3 pour cent de oui. Wenslingen a approuvé l'initiative, tout comme son canton.","Wenslingen BL","NA NA"
"Wintersingen BL","NA NA","Wintersingen (BL)","Les habitants de Wintersingen s'opposent à l'initiative pour la biodiversité avec 54,4 pour cent de non. Wintersingen a rejeté l'initiative, contrairement à son canton.","Wintersingen BL","NA NA"
"Wittinsburg BL","NA NA","Wittinsburg (BL)","A Wittinsburg, les habitants disent oui à 63,3 pour cent à l'initiative pour la biodiversité. Wittinsburg a approuvé l'initiative, tout comme son canton.","Wittinsburg BL","NA NA"
"Zeglingen BL","NA NA","Zeglingen (BL)","C'est oui à 52,7 pour cent à l'initiative pour la biodiversité à Zeglingen. Zeglingen a approuvé l'initiative, tout comme son canton.","Zeglingen BL","NA NA"
"Zunzgen BL","NA NA","Zunzgen (BL)","Les habitants de Zunzgen approuvent l'initiative pour la biodiversité avec 56,3 pour cent des voix. Zunzgen a approuvé l'initiative, tout comme son canton.","Zunzgen BL","NA NA"
"Arboldswil BL","NA NA","Arboldswil (BL)","C'est non à 58,9 pour cent à l'initiative pour la biodiversité à Arboldswil. Arboldswil a rejeté l'initiative, contrairement à son canton.","Arboldswil BL","NA NA"
"Bennwil BL","NA NA","Bennwil (BL)","L'initiative pour la biodiversité échoue à Bennwil avec 65,3 pour cent des suffrages. Bennwil a rejeté l'initiative, contrairement à son canton.","Bennwil BL","NA NA"
"Bretzwil BL","NA NA","Bretzwil (BL)","Les habitants de Bretzwil s'opposent à l'initiative pour la biodiversité avec 52,8 pour cent de non. Bretzwil a rejeté l'initiative, contrairement à son canton.","Bretzwil BL","NA NA"
"Diegten BL","NA NA","Diegten (BL)","Les habitants de Diegten approuvent l'initiative pour la biodiversité avec 63,4 pour cent des voix. Diegten a approuvé l'initiative, tout comme son canton.","Diegten BL","NA NA"
"Eptingen BL","NA NA","Eptingen (BL)","C'est non à 60,6 pour cent à l'initiative pour la biodiversité à Eptingen. Eptingen a rejeté l'initiative, contrairement à son canton.","Eptingen BL","NA NA"
"Hölstein BL","NA NA","Hölstein (BL)","Les habitants de Hölstein acceptent l'initiative pour la biodiversité avec 55,7 pour cent de oui. Hölstein a approuvé l'initiative, tout comme son canton.","Hölstein BL","NA NA"
"Lampenberg BL","NA NA","Lampenberg (BL)","L'initiative pour la biodiversité ne passe pas la rampe à Lampenberg avec 59,8 pour cent de non. Lampenberg a rejeté l'initiative, contrairement à son canton.","Lampenberg BL","NA NA"
"Langenbruck BL","NA NA","Langenbruck (BL)","L'initiative pour la biodiversité échoue à Langenbruck avec 64,9 pour cent des suffrages. Langenbruck a rejeté l'initiative, contrairement à son canton.","Langenbruck BL","NA NA"
"Lauwil BL","NA NA","Lauwil (BL)","Les électeurs de Lauwil valident l'initiative pour la biodiversité avec 57 pour cent des voix. Lauwil a approuvé l'initiative, tout comme son canton.","Lauwil BL","NA NA"
"Liedertswil BL","NA NA","Liedertswil (BL)","L'initiative pour la biodiversité échoue à Liedertswil avec 58,8 pour cent des suffrages. Liedertswil a rejeté l'initiative, contrairement à son canton.","Liedertswil BL","NA NA"
"Niederdorf BL","NA NA","Niederdorf (BL)","L'initiative pour la biodiversité échoue à Niederdorf avec 64,4 pour cent des suffrages. Niederdorf a rejeté l'initiative, contrairement à son canton.","Niederdorf BL","NA NA"
"Oberdorf BL","NA NA","Oberdorf (BL)","A Oberdorf (BL), les habitants sont défavorables à l'initiative pour la biodiversité avec 66 pour cent des voix. Oberdorf (BL) a rejeté l'initiative, contrairement à son canton.","Oberdorf BL","NA NA"
"Reigoldswil BL","NA NA","Reigoldswil (BL)","C'est oui à 58,7 pour cent à l'initiative pour la biodiversité à Reigoldswil. Reigoldswil a approuvé l'initiative, tout comme son canton.","Reigoldswil BL","NA NA"
"Titterten BL","NA NA","Titterten (BL)","A Titterten, les habitants sont défavorables à l'initiative pour la biodiversité avec 52,9 pour cent des voix. Titterten a rejeté l'initiative, contrairement à son canton.","Titterten BL","NA NA"
"Waldenburg BL","NA NA","Waldenburg (BL)","C'est oui à 94,2 pour cent à l'initiative pour la biodiversité à Waldenburg. Waldenburg a approuvé l'initiative, tout comme son canton.","Waldenburg BL","NA NA"
"Gächlingen SH","NA NA","Gächlingen (SH)","Les habitants de Gächlingen approuvent l'initiative pour la biodiversité avec 62,5 pour cent des voix. Gächlingen a approuvé l'initiative, tout comme son canton.","Gächlingen SH","NA NA"
"Löhningen SH","NA NA","Löhningen (SH)","L'initiative pour la biodiversité passe la rampe à Löhningen avec 82,8 pour cent de oui. Löhningen a approuvé l'initiative, tout comme son canton.","Löhningen SH","NA NA"
"Neunkirch SH","NA NA","Neunkirch (SH)","Les habitants de Neunkirch rejettent l'initiative pour la biodiversité avec 67,9 pour cent de non. Neunkirch a rejeté l'initiative, contrairement à son canton.","Neunkirch SH","NA NA"
"Büttenhardt SH","NA NA","Büttenhardt (SH)","Les habitants de Büttenhardt rejettent l'initiative pour la biodiversité avec 63,7 pour cent de non. Büttenhardt a rejeté l'initiative, contrairement à son canton.","Büttenhardt SH","NA NA"
"Dörflingen SH","NA NA","Dörflingen (SH)","L'initiative pour la biodiversité ne passe pas la rampe à Dörflingen avec 62,7 pour cent de non. Dörflingen a rejeté l'initiative, contrairement à son canton.","Dörflingen SH","NA NA"
"Lohn SH","NA NA","Lohn (SH)","Les habitants de Lohn (SH) approuvent l'initiative pour la biodiversité avec 92,9 pour cent des voix. Lohn (SH) a approuvé l'initiative, tout comme son canton.","Lohn SH","NA NA"
"Stetten SH","NA NA","Stetten (SH)","C'est non à 52,3 pour cent à l'initiative pour la biodiversité à Stetten (SH). Stetten (SH) a rejeté l'initiative, contrairement à son canton.","Stetten SH","NA NA"
"Thayngen SH","NA NA","Thayngen (SH)","A Thayngen, les habitants disent oui à 98 pour cent à l'initiative pour la biodiversité. Thayngen a approuvé l'initiative, tout comme son canton.","Thayngen SH","NA NA"
"Bargen SH","NA NA","Bargen (SH)","C'est oui à 78,6 pour cent à l'initiative pour la biodiversité à Bargen (SH). Bargen (SH) a approuvé l'initiative, tout comme son canton.","Bargen SH","NA NA"
"Beringen SH","NA NA","Beringen (SH)","Les habitants de Beringen approuvent l'initiative pour la biodiversité avec 78,4 pour cent des voix. Beringen a approuvé l'initiative, tout comme son canton.","Beringen SH","NA NA"
"Buchberg SH","NA NA","Buchberg (SH)","A Buchberg, les habitants sont favorables à l'initiative pour la biodiversité avec 56,1 pour cent des suffrages. Buchberg a approuvé l'initiative, tout comme son canton.","Buchberg SH","NA NA"
"Merishausen SH","NA NA","Merishausen (SH)","L'initiative pour la biodiversité échoue à Merishausen avec 89,4 pour cent des suffrages. Merishausen a rejeté l'initiative, contrairement à son canton.","Merishausen SH","NA NA"
"Neuhausen am Rheinfall SH","NA NA","Neuhausen am Rheinfall (SH)","Les habitants de Neuhausen am Rheinfall approuvent l'initiative pour la biodiversité avec 74,6 pour cent des voix. Neuhausen am Rheinfall a approuvé l'initiative, tout comme son canton.","Neuhausen am Rheinfall SH","NA NA"
"Rüdlingen SH","NA NA","Rüdlingen (SH)","Les habitants de Rüdlingen rejettent l'initiative pour la biodiversité avec 50,1 pour cent de non. Rüdlingen a rejeté l'initiative, contrairement à son canton.","Rüdlingen SH","NA NA"
"Schaffhausen SH","NA NA","Schaffhouse (SH)","Les habitants de Schaffhouse acceptent l'initiative pour la biodiversité avec 52,4 pour cent de oui. Schaffhouse a approuvé l'initiative, tout comme son canton.","Sciaffusa SH","NA NA"
"Beggingen SH","NA NA","Beggingen (SH)","C'est oui à 99,4 pour cent à l'initiative pour la biodiversité à Beggingen. Le plus fort pourcentage de oui du canton de Schaffhouse a été obtenu à Beggingen.","Beggingen SH","NA NA"
"Schleitheim SH","NA NA","Schleitheim (SH)","L'initiative pour la biodiversité ne passe pas la rampe à Schleitheim avec 64,3 pour cent de non. Schleitheim a rejeté l'initiative, contrairement à son canton.","Schleitheim SH","NA NA"
"Siblingen SH","NA NA","Siblingen (SH)","A Siblingen, les habitants sont favorables à l'initiative pour la biodiversité avec 72,9 pour cent des suffrages. Siblingen a approuvé l'initiative, tout comme son canton.","Siblingen SH","NA NA"
"Buch SH","NA NA","Buch (SH)","A Buch (SH), les habitants disent oui à 85,6 pour cent à l'initiative pour la biodiversité. Buch (SH) a approuvé l'initiative, tout comme son canton.","Buch SH","NA NA"
"Hemishofen SH","NA NA","Hemishofen (SH)","L'initiative pour la biodiversité échoue à Hemishofen avec 57,1 pour cent des suffrages. Hemishofen a rejeté l'initiative, contrairement à son canton.","Hemishofen SH","NA NA"
"Ramsen SH","NA NA","Ramsen (SH)","A Ramsen, les habitants sont défavorables à l'initiative pour la biodiversité avec 99,3 pour cent des voix. Le plus fort pourcentage de non du canton de Schaffhouse a été obtenu à Ramsen.","Ramsen SH","NA NA"
"Stein am Rhein SH","NA NA","Stein am Rhein (SH)","A Stein am Rhein, les habitants disent oui à 69,4 pour cent à l'initiative pour la biodiversité. Stein am Rhein a approuvé l'initiative, tout comme son canton.","Stein am Rhein SH","NA NA"
"Hallau SH","NA NA","Hallau (SH)","C'est oui à 56,8 pour cent à l'initiative pour la biodiversité à Hallau. Hallau a approuvé l'initiative, tout comme son canton.","Hallau SH","NA NA"
"Oberhallau SH","NA NA","Oberhallau (SH)","Les habitants d'Oberhallau s'opposent à l'initiative pour la biodiversité avec 50,3 pour cent de non. Oberhallau a rejeté l'initiative, contrairement à son canton.","Oberhallau SH","NA NA"
"Trasadingen SH","NA NA","Trasadingen (SH)","C'est non à 51,7 pour cent à l'initiative pour la biodiversité à Trasadingen. Trasadingen a rejeté l'initiative, contrairement à son canton.","Trasadingen SH","NA NA"
"Wilchingen SH","NA NA","Wilchingen (SH)","L'initiative pour la biodiversité échoue à Wilchingen avec 57,8 pour cent des suffrages. Wilchingen a rejeté l'initiative, contrairement à son canton.","Wilchingen SH","NA NA"
"Herisau AR","NA NA","Herisau (AR)","L'initiative pour la biodiversité passe la rampe à Herisau avec 52,4 pour cent de oui. Herisau a approuvé l'initiative, contrairement à son canton.","Herisau AR","NA NA"
"Hundwil AR","NA NA","Hundwil (AR)","Les électeurs de Hundwil valident l'initiative pour la biodiversité avec 63,9 pour cent des voix. Hundwil a approuvé l'initiative, contrairement à son canton.","Hundwil AR","NA NA"
"Schönengrund AR","NA NA","Schönengrund (AR)","A Schönengrund, les habitants disent non à 50,1 pour cent à l'initiative pour la biodiversité. Schönengrund a rejeté l'initiative, tout comme son canton.","Schönengrund AR","NA NA"
"Schwellbrunn AR","NA NA","Schwellbrunn (AR)","Les habitants de Schwellbrunn acceptent l'initiative pour la biodiversité avec 88 pour cent de oui. Le plus fort pourcentage de oui du canton d'Appenzell Rhodes-Extérieures a été obtenu à Schwellbrunn.","Schwellbrunn AR","NA NA"
"Stein AR","NA NA","Stein (AR)","A Stein (AR), les habitants disent non à 76,7 pour cent à l'initiative pour la biodiversité. Stein (AR) a rejeté l'initiative, tout comme son canton.","Stein AR","NA NA"
"Urnäsch AR","NA NA","Urnäsch (AR)","Les habitants d'Urnäsch acceptent l'initiative pour la biodiversité avec 60,7 pour cent de oui. Urnäsch a approuvé l'initiative, contrairement à son canton.","Urnäsch AR","NA NA"
"Waldstatt AR","NA NA","Waldstatt (AR)","C'est non à 54,1 pour cent à l'initiative pour la biodiversité à Waldstatt. Waldstatt a rejeté l'initiative, tout comme son canton.","Waldstatt AR","NA NA"
"Bühler AR","NA NA","Bühler (AR)","L'initiative pour la biodiversité échoue à Bühler avec 84,1 pour cent des suffrages. Bühler a rejeté l'initiative, tout comme son canton.","Bühler AR","NA NA"
"Gais AR","NA NA","Gais (AR)","A Gais, les habitants sont favorables à l'initiative pour la biodiversité avec 67 pour cent des suffrages. Gais a approuvé l'initiative, contrairement à son canton.","Gais AR","NA NA"
"Speicher AR","NA NA","Speicher (AR)","Les électeurs de Speicher valident l'initiative pour la biodiversité avec 51 pour cent des voix. Speicher a approuvé l'initiative, contrairement à son canton.","Speicher AR","NA NA"
"Teufen AR","NA NA","Teufen (AR)","A Teufen (AR), les habitants disent oui à 50,9 pour cent à l'initiative pour la biodiversité. Teufen (AR) a approuvé l'initiative, contrairement à son canton.","Teufen AR","NA NA"
"Trogen AR","NA NA","Trogen (AR)","Les habitants de Trogen rejettent l'initiative pour la biodiversité avec 51,6 pour cent de non. Trogen a rejeté l'initiative, tout comme son canton.","Trogen AR","NA NA"
"Grub AR","NA NA","Grub (AR)","L'initiative pour la biodiversité ne passe pas la rampe à Grub (AR) avec 67,8 pour cent de non. Grub (AR) a rejeté l'initiative, tout comme son canton.","Grub AR","NA NA"
"Heiden AR","NA NA","Heiden (AR)","Les électeurs de Heiden valident l'initiative pour la biodiversité avec 56,1 pour cent des voix. Heiden a approuvé l'initiative, contrairement à son canton.","Heiden AR","NA NA"
"Lutzenberg AR","NA NA","Lutzenberg (AR)","A Lutzenberg, les habitants sont défavorables à l'initiative pour la biodiversité avec 74,8 pour cent des voix. Lutzenberg a rejeté l'initiative, tout comme son canton.","Lutzenberg AR","NA NA"
"Rehetobel AR","NA NA","Rehetobel (AR)","A Rehetobel, les habitants sont favorables à l'initiative pour la biodiversité avec 53,6 pour cent des suffrages. Rehetobel a approuvé l'initiative, contrairement à son canton.","Rehetobel AR","NA NA"
"Reute AR","","Reute (AR)","Egalité parfaite à Reute (AR)! Les électeurs de cette commune sont 3'725 à approuver l'initiative pour la biodiversité et 3'725 à la refuser.","Reute AR",""
"Wald AR","NA NA","Wald (AR)","C'est non à 76,1 pour cent à l'initiative pour la biodiversité à Wald (AR). Wald (AR) a rejeté l'initiative, tout comme son canton.","Wald AR","NA NA"
"Walzenhausen AR","NA NA","Walzenhausen (AR)","A Walzenhausen, les habitants disent non à 92,4 pour cent à l'initiative pour la biodiversité. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Extérieures a été obtenu à Walzenhausen.","Walzenhausen AR","NA NA"
"Wolfhalden AR","NA NA","Wolfhalden (AR)","L'initiative pour la biodiversité échoue à Wolfhalden avec 53,7 pour cent des suffrages. Wolfhalden a rejeté l'initiative, tout comme son canton.","Wolfhalden AR","NA NA"
"Appenzell AI","NA NA","Appenzell (AI)","Les habitants d'Appenzell s'opposent à l'initiative pour la biodiversité avec 52 pour cent de non. Appenzell a rejeté l'initiative, tout comme son canton.","Appenzello AI","NA NA"
"Gonten AI","NA NA","Gonten (AI)","C'est non à 69 pour cent à l'initiative pour la biodiversité à Gonten. Gonten a rejeté l'initiative, tout comme son canton.","Gonten AI","NA NA"
"Schlatt-Haslen AI","NA NA","Schlatt-Haslen (AI)","A Schlatt-Haslen, les habitants sont favorables à l'initiative pour la biodiversité avec 82,8 pour cent des suffrages. Le plus fort pourcentage de oui du canton d'Appenzell Rhodes-Intérieures a été obtenu à Schlatt-Haslen.","Schlatt-Haslen AI","NA NA"
"Oberegg AI","NA NA","Oberegg (AI)","A Oberegg, les habitants sont défavorables à l'initiative pour la biodiversité avec 67,1 pour cent des voix. Oberegg a rejeté l'initiative, tout comme son canton.","Oberegg AI","NA NA"
"Schwende-Rüti AI","NA NA","Schwende-Rüti (AI)","L'initiative pour la biodiversité ne passe pas la rampe à Schwende-Rüti avec 96,7 pour cent de non. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Intérieures a été obtenu à Schwende-Rüti.","Schwende-Rüti AI","NA NA"
"Häggenschwil SG","NA NA","Häggenschwil (SG)","L'initiative pour la biodiversité ne passe pas la rampe à Häggenschwil avec 79,2 pour cent de non. Häggenschwil a rejeté l'initiative, contrairement à son canton.","Häggenschwil SG","NA NA"
"Muolen SG","NA NA","Muolen (SG)","Les habitants de Muolen rejettent l'initiative pour la biodiversité avec 54,2 pour cent de non. Muolen a rejeté l'initiative, contrairement à son canton.","Muolen SG","NA NA"
"St. Gallen SG","NA NA","Saint-Gall (SG)","Les habitants de Saint-Gall s'opposent à l'initiative pour la biodiversité avec 68,8 pour cent de non. Saint-Gall a rejeté l'initiative, contrairement à son canton.","San Gallo SG","NA NA"
"Wittenbach SG","NA NA","Wittenbach (SG)","L'initiative pour la biodiversité passe la rampe à Wittenbach avec 93,2 pour cent de oui. Wittenbach a approuvé l'initiative, tout comme son canton.","Wittenbach SG","NA NA"
"Berg SG","NA NA","Berg (SG)","Les habitants de Berg (SG) acceptent l'initiative pour la biodiversité avec 61,3 pour cent de oui. Berg (SG) a approuvé l'initiative, tout comme son canton.","Berg SG","NA NA"
"Eggersriet SG","NA NA","Eggersriet (SG)","Les électeurs d'Eggersriet valident l'initiative pour la biodiversité avec 60,7 pour cent des voix. Eggersriet a approuvé l'initiative, tout comme son canton.","Eggersriet SG","NA NA"
"Goldach SG","NA NA","Goldach (SG)","C'est oui à 86,6 pour cent à l'initiative pour la biodiversité à Goldach. Goldach a approuvé l'initiative, tout comme son canton.","Goldach SG","NA NA"
"Mörschwil SG","NA NA","Mörschwil (SG)","Les habitants de Mörschwil s'opposent à l'initiative pour la biodiversité avec 51,5 pour cent de non. Mörschwil a rejeté l'initiative, contrairement à son canton.","Mörschwil SG","NA NA"
"Rorschach SG","NA NA","Rorschach (SG)","C'est oui à 71,8 pour cent à l'initiative pour la biodiversité à Rorschach. Rorschach a approuvé l'initiative, tout comme son canton.","Rorschach SG","NA NA"
"Rorschacherberg SG","NA NA","Rorschacherberg (SG)","L'initiative pour la biodiversité échoue à Rorschacherberg avec 52,7 pour cent des suffrages. Rorschacherberg a rejeté l'initiative, contrairement à son canton.","Rorschacherberg SG","NA NA"
"Steinach SG","NA NA","Steinach (SG)","L'initiative pour la biodiversité passe la rampe à Steinach avec 61,3 pour cent de oui. Steinach a approuvé l'initiative, tout comme son canton.","Steinach SG","NA NA"
"Tübach SG","NA NA","Tübach (SG)","L'initiative pour la biodiversité passe la rampe à Tübach avec 78,7 pour cent de oui. Tübach a approuvé l'initiative, tout comme son canton.","Tübach SG","NA NA"
"Untereggen SG","NA NA","Untereggen (SG)","Les électeurs d'Untereggen valident l'initiative pour la biodiversité avec 70,2 pour cent des voix. Untereggen a approuvé l'initiative, tout comme son canton.","Untereggen SG","NA NA"
"Au SG","NA NA","Au (SG)","A Au (SG), les habitants sont favorables à l'initiative pour la biodiversité avec 76,2 pour cent des suffrages. Au (SG) a approuvé l'initiative, tout comme son canton.","Au SG","NA NA"
"Balgach SG","NA NA","Balgach (SG)","C'est non à 60,2 pour cent à l'initiative pour la biodiversité à Balgach. Balgach a rejeté l'initiative, contrairement à son canton.","Balgach SG","NA NA"
"Berneck SG","NA NA","Berneck (SG)","A Berneck, les habitants disent oui à 56,9 pour cent à l'initiative pour la biodiversité. Berneck a approuvé l'initiative, tout comme son canton.","Berneck SG","NA NA"
"Diepoldsau SG","NA NA","Diepoldsau (SG)","Les habitants de Diepoldsau rejettent l'initiative pour la biodiversité avec 69,6 pour cent de non. Diepoldsau a rejeté l'initiative, contrairement à son canton.","Diepoldsau SG","NA NA"
"Rheineck SG","NA NA","Rheineck (SG)","C'est non à 54,8 pour cent à l'initiative pour la biodiversité à Rheineck. Rheineck a rejeté l'initiative, contrairement à son canton.","Rheineck SG","NA NA"
"St. Margrethen SG","NA NA","St. Margrethen (SG)","Les habitants de St. Margrethen s'opposent à l'initiative pour la biodiversité avec 50,5 pour cent de non. St. Margrethen a rejeté l'initiative, contrairement à son canton.","St. Margrethen SG","NA NA"
"Thal SG","NA NA","Thal (SG)","C'est oui à 68,8 pour cent à l'initiative pour la biodiversité à Thal. Thal a approuvé l'initiative, tout comme son canton.","Thal SG","NA NA"
"Widnau SG","NA NA","Widnau (SG)","A Widnau, les habitants disent oui à 84 pour cent à l'initiative pour la biodiversité. Widnau a approuvé l'initiative, tout comme son canton.","Widnau SG","NA NA"
"Altstätten SG","NA NA","Altstätten (SG)","C'est non à 79,2 pour cent à l'initiative pour la biodiversité à Altstätten. Altstätten a rejeté l'initiative, contrairement à son canton.","Altstätten SG","NA NA"
"Eichberg SG","NA NA","Eichberg (SG)","Les habitants d'Eichberg rejettent l'initiative pour la biodiversité avec 51,2 pour cent de non. Eichberg a rejeté l'initiative, contrairement à son canton.","Eichberg SG","NA NA"
"Marbach SG","NA NA","Marbach (SG)","L'initiative pour la biodiversité ne passe pas la rampe à Marbach (SG) avec 51,6 pour cent de non. Marbach (SG) a rejeté l'initiative, contrairement à son canton.","Marbach SG","NA NA"
"Oberriet SG","NA NA","Oberriet (SG)","Les électeurs d'Oberriet (SG) valident l'initiative pour la biodiversité avec 79,6 pour cent des voix. Oberriet (SG) a approuvé l'initiative, tout comme son canton.","Oberriet SG","NA NA"
"Rebstein SG","NA NA","Rebstein (SG)","A Rebstein, les habitants disent non à 73,7 pour cent à l'initiative pour la biodiversité. Rebstein a rejeté l'initiative, contrairement à son canton.","Rebstein SG","NA NA"
"Rüthi SG","NA NA","Rüthi (SG)","Les habitants de Rüthi (SG) approuvent l'initiative pour la biodiversité avec 69,7 pour cent des voix. Rüthi (SG) a approuvé l'initiative, tout comme son canton.","Rüthi SG","NA NA"
"Buchs SG","NA NA","Buchs (SG)","L'initiative pour la biodiversité passe la rampe à Buchs (SG) avec 78,3 pour cent de oui. Buchs (SG) a approuvé l'initiative, tout comme son canton.","Buchs SG","NA NA"
"Gams SG","NA NA","Gams (SG)","Les habitants de Gams s'opposent à l'initiative pour la biodiversité avec 62,2 pour cent de non. Gams a rejeté l'initiative, contrairement à son canton.","Gams SG","NA NA"
"Grabs SG","NA NA","Grabs (SG)","Les habitants de Grabs acceptent l'initiative pour la biodiversité avec 95,8 pour cent de oui. Grabs a approuvé l'initiative, tout comme son canton.","Grabs SG","NA NA"
"Sennwald SG","NA NA","Sennwald (SG)","A Sennwald, les habitants sont favorables à l'initiative pour la biodiversité avec 59,8 pour cent des suffrages. Sennwald a approuvé l'initiative, tout comme son canton.","Sennwald SG","NA NA"
"Sevelen SG","NA NA","Sevelen (SG)","L'initiative pour la biodiversité passe la rampe à Sevelen avec 58,3 pour cent de oui. Sevelen a approuvé l'initiative, tout comme son canton.","Sevelen SG","NA NA"
"Wartau SG","NA NA","Wartau (SG)","C'est oui à 99,3 pour cent à l'initiative pour la biodiversité à Wartau. Le plus fort pourcentage de oui du canton de Saint-Gall a été obtenu à Wartau.","Wartau SG","NA NA"
"Bad Ragaz SG","NA NA","Bad Ragaz (SG)","Les électeurs de Bad Ragaz valident l'initiative pour la biodiversité avec 64,2 pour cent des voix. Bad Ragaz a approuvé l'initiative, tout comme son canton.","Bad Ragaz SG","NA NA"
"Flums SG","NA NA","Flums (SG)","Les habitants de Flums acceptent l'initiative pour la biodiversité avec 61 pour cent de oui. Flums a approuvé l'initiative, tout comme son canton.","Flums SG","NA NA"
"Mels SG","NA NA","Mels (SG)","A Mels, les habitants sont défavorables à l'initiative pour la biodiversité avec 68,8 pour cent des voix. Mels a rejeté l'initiative, contrairement à son canton.","Mels SG","NA NA"
"Pfäfers SG","NA NA","Pfäfers (SG)","Les habitants de Pfäfers rejettent l'initiative pour la biodiversité avec 95,4 pour cent de non. Pfäfers a rejeté l'initiative, contrairement à son canton.","Pfäfers SG","NA NA"
"Quarten SG","NA NA","Quarten (SG)","Les habitants de Quarten rejettent l'initiative pour la biodiversité avec 65,5 pour cent de non. Quarten a rejeté l'initiative, contrairement à son canton.","Quarten SG","NA NA"
"Sargans SG","NA NA","Sargans (SG)","Les habitants de Sargans acceptent l'initiative pour la biodiversité avec 71,1 pour cent de oui. Sargans a approuvé l'initiative, tout comme son canton.","Sargans SG","NA NA"
"Vilters-Wangs SG","NA NA","Vilters-Wangs (SG)","L'initiative pour la biodiversité ne passe pas la rampe à Vilters-Wangs avec 59,9 pour cent de non. Vilters-Wangs a rejeté l'initiative, contrairement à son canton.","Vilters-Wangs SG","NA NA"
"Walenstadt SG","NA NA","Walenstadt (SG)","L'initiative pour la biodiversité échoue à Walenstadt avec 88,4 pour cent des suffrages. Walenstadt a rejeté l'initiative, contrairement à son canton.","Walenstadt SG","NA NA"
"Amden SG","NA NA","Amden (SG)","A Amden, les habitants disent non à 60,6 pour cent à l'initiative pour la biodiversité. Amden a rejeté l'initiative, contrairement à son canton.","Amden SG","NA NA"
"Benken SG","NA NA","Benken (SG)","C'est non à 92,3 pour cent à l'initiative pour la biodiversité à Benken (SG). Benken (SG) a rejeté l'initiative, contrairement à son canton.","Benken SG","NA NA"
