"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Obersiggenthal AG","Nein zur Prämienentlastungsinitiative in Obersiggenthal: Mit 1'583 Nein- zu 725 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 68,6 Prozent. Obersiggenthal hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Obersiggenthal (AG)","L'initiative ""d'allègement des primes"" du PS échoue à Obersiggenthal avec 68,6 pour cent des suffrages. Obersiggenthal a rejeté l'initiative, tout comme son canton.","Obersiggenthal AG","Gli elettori di Obersiggenthal si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 68,6 per cento di voti contrari. Obersiggenthal ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Remetschwil AG","Keine Mehrheit für die Prämienentlastungsinitiative in Remetschwil: Mit 515 Nein-Stimmen zu 197 Ja-Stimmen oder 72,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Remetschwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Remetschwil (AG)","C'est non à 72,3 pour cent à l'initiative ""d'allègement des primes"" du PS à Remetschwil. Remetschwil a rejeté l'initiative, tout comme son canton.","Remetschwil AG","Il 72,3 per cento degli elettori di Remetschwil ha respinto l'iniziativa per premi meno onerosi del PS. Remetschwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Spreitenbach AG","Keine Mehrheit für die Prämienentlastungsinitiative in Spreitenbach: Mit 734 Nein-Stimmen zu 642 Ja-Stimmen oder 53,3 Prozent hat die Gemeinde das Volksbegehren verworfen.","Spreitenbach (AG)","C'est non à 53,3 pour cent à l'initiative ""d'allègement des primes"" du PS à Spreitenbach.","Spreitenbach AG","Il 53,3 per cento degli elettori di Spreitenbach ha respinto l'iniziativa per premi meno onerosi del PS."
"Stetten AG","Keine Mehrheit für die Prämienentlastungsinitiative in Stetten AG: Mit 439 Nein-Stimmen zu 160 Ja-Stimmen oder 73,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Stetten AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Stetten (AG)","C'est non à 73,3 pour cent à l'initiative ""d'allègement des primes"" du PS à Stetten (AG). Stetten (AG) a rejeté l'initiative, tout comme son canton.","Stetten AG","Il 73,3 per cento degli elettori di Stetten AG ha respinto l'iniziativa per premi meno onerosi del PS. Stetten AG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Untersiggenthal AG","Nein zur Prämienentlastungsinitiative in Untersiggenthal: Mit 1'274 Nein- zu 691 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 64,8 Prozent. Untersiggenthal hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Untersiggenthal (AG)","L'initiative ""d'allègement des primes"" du PS échoue à Untersiggenthal avec 64,8 pour cent des suffrages. Untersiggenthal a rejeté l'initiative, tout comme son canton.","Untersiggenthal AG","Gli elettori di Untersiggenthal si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 64,8 per cento di voti contrari. Untersiggenthal ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wettingen AG","Nein zur Prämienentlastungsinitiative in Wettingen. Die Gemeinde hat die Vorlage mit 66 Prozent abgelehnt. Wettingen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Wettingen (AG)","A Wettingen, les habitants disent non à 66 pour cent à l'initiative ""d'allègement des primes"" du PS. Wettingen a rejeté l'initiative, tout comme son canton.","Wettingen AG","Nel comune di Wettingen, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 66 per cento di voti contrari. Wettingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wohlenschwil AG","In Wohlenschwil hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 64,3 Prozent verworfen. Wohlenschwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Wohlenschwil (AG)","A Wohlenschwil, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 64,3 pour cent des voix. Wohlenschwil a rejeté l'initiative, tout comme son canton.","Wohlenschwil AG","A Wohlenschwil gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 64,3 per cento di voti a sfavore. Wohlenschwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Würenlingen AG","Würenlingen hat die Prämienentlastungsinitiative mit 70,6 Prozent abgelehnt. Würenlingen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Würenlingen (AG)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Würenlingen avec 70,6 pour cent de non. Würenlingen a rejeté l'initiative, tout comme son canton.","Würenlingen AG","L'iniziativa per premi meno onerosi del PS è stata respinta a Würenlingen, dove ha riscosso il 70,6 per cento di ""no"". Würenlingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Würenlos AG","Keine Mehrheit für die Prämienentlastungsinitiative in Würenlos: Mit 1'516 Nein-Stimmen zu 539 Ja-Stimmen oder 73,8 Prozent hat die Gemeinde das Volksbegehren verworfen. Würenlos hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Würenlos (AG)","C'est non à 73,8 pour cent à l'initiative ""d'allègement des primes"" du PS à Würenlos. Würenlos a rejeté l'initiative, tout comme son canton.","Würenlos AG","Il 73,8 per cento degli elettori di Würenlos ha respinto l'iniziativa per premi meno onerosi del PS. Würenlos ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Ehrendingen AG","Nein zur Prämienentlastungsinitiative in Ehrendingen. Die Gemeinde hat die Vorlage mit 70,6 Prozent abgelehnt. Ehrendingen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Ehrendingen (AG)","A Ehrendingen, les habitants disent non à 70,6 pour cent à l'initiative ""d'allègement des primes"" du PS. Ehrendingen a rejeté l'initiative, tout comme son canton.","Ehrendingen AG","Nel comune di Ehrendingen, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 70,6 per cento di voti contrari. Ehrendingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Arni AG","Keine Mehrheit für die Prämienentlastungsinitiative in Arni AG: Mit 497 Nein-Stimmen zu 177 Ja-Stimmen oder 73,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Arni AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Arni (AG)","C'est non à 73,7 pour cent à l'initiative ""d'allègement des primes"" du PS à Arni (AG). Arni (AG) a rejeté l'initiative, tout comme son canton.","Arni AG","Il 73,7 per cento degli elettori di Arni AG ha respinto l'iniziativa per premi meno onerosi del PS. Arni AG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Berikon AG","Nein zur Prämienentlastungsinitiative in Berikon. Die Gemeinde hat die Vorlage mit 70,7 Prozent abgelehnt. Berikon hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Berikon (AG)","A Berikon, les habitants disent non à 70,7 pour cent à l'initiative ""d'allègement des primes"" du PS. Berikon a rejeté l'initiative, tout comme son canton.","Berikon AG","Nel comune di Berikon, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 70,7 per cento di voti contrari. Berikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Bremgarten AG","In Bremgarten AG hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 61,1 Prozent verworfen. Bremgarten AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Bremgarten (AG)","A Bremgarten (AG), les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 61,1 pour cent des voix. Bremgarten (AG) a rejeté l'initiative, tout comme son canton.","Bremgarten AG","A Bremgarten AG gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 61,1 per cento di voti a sfavore. Bremgarten AG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Büttikon AG","Büttikon hat die Prämienentlastungsinitiative mit 66,1 Prozent abgelehnt. Büttikon hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Büttikon (AG)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Büttikon avec 66,1 pour cent de non. Büttikon a rejeté l'initiative, tout comme son canton.","Büttikon AG","L'iniziativa per premi meno onerosi del PS è stata respinta a Büttikon, dove ha riscosso il 66,1 per cento di ""no"". Büttikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dottikon AG","Nein zur Prämienentlastungsinitiative in Dottikon: Mit 580 Nein- zu 244 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 70,4 Prozent. Dottikon hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Dottikon (AG)","L'initiative ""d'allègement des primes"" du PS échoue à Dottikon avec 70,4 pour cent des suffrages. Dottikon a rejeté l'initiative, tout comme son canton.","Dottikon AG","Gli elettori di Dottikon si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 70,4 per cento di voti contrari. Dottikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Eggenwil AG","Nein zur Prämienentlastungsinitiative in Eggenwil: Mit 225 Nein- zu 107 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 67,8 Prozent. Eggenwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Eggenwil (AG)","L'initiative ""d'allègement des primes"" du PS échoue à Eggenwil avec 67,8 pour cent des suffrages. Eggenwil a rejeté l'initiative, tout comme son canton.","Eggenwil AG","Gli elettori di Eggenwil si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 67,8 per cento di voti contrari. Eggenwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Fischbach-Göslikon AG","Nein zur Prämienentlastungsinitiative in Fischbach-Göslikon. Die Gemeinde hat die Vorlage mit 68,9 Prozent abgelehnt. Fischbach-Göslikon hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Fischbach-Göslikon (AG)","A Fischbach-Göslikon, les habitants disent non à 68,9 pour cent à l'initiative ""d'allègement des primes"" du PS. Fischbach-Göslikon a rejeté l'initiative, tout comme son canton.","Fischbach-Göslikon AG","Nel comune di Fischbach-Göslikon, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 68,9 per cento di voti contrari. Fischbach-Göslikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Hägglingen AG","68,7 Prozent der Stimmbürgerinnen und Stimmbürger von Hägglingen sagen Nein zur Prämienentlastungsinitiative. Hägglingen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Hägglingen (AG)","Les habitants de Hägglingen s'opposent à l'initiative ""d'allègement des primes"" du PS avec 68,7 pour cent de non. Hägglingen a rejeté l'initiative, tout comme son canton.","Hägglingen AG","Gli abitanti di Hägglingen hanno respinto l'iniziativa per premi meno onerosi del PS con il 68,7 per cento di ""no"". Hägglingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Jonen AG","Nein zur Prämienentlastungsinitiative in Jonen. Die Gemeinde hat die Vorlage mit 71,7 Prozent abgelehnt. Jonen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Jonen (AG)","A Jonen, les habitants disent non à 71,7 pour cent à l'initiative ""d'allègement des primes"" du PS. Jonen a rejeté l'initiative, tout comme son canton.","Jonen AG","Nel comune di Jonen, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 71,7 per cento di voti contrari. Jonen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Niederwil AG","Keine Mehrheit für die Prämienentlastungsinitiative in Niederwil AG: Mit 601 Nein-Stimmen zu 265 Ja-Stimmen oder 69,4 Prozent hat die Gemeinde das Volksbegehren verworfen. Niederwil AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Niederwil (AG)","C'est non à 69,4 pour cent à l'initiative ""d'allègement des primes"" du PS à Niederwil (AG). Niederwil (AG) a rejeté l'initiative, tout comme son canton.","Niederwil AG","Il 69,4 per cento degli elettori di Niederwil AG ha respinto l'iniziativa per premi meno onerosi del PS. Niederwil AG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberlunkhofen AG","72,1 Prozent der Stimmbürgerinnen und Stimmbürger von Oberlunkhofen sagen Nein zur Prämienentlastungsinitiative. Oberlunkhofen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Oberlunkhofen (AG)","Les habitants d'Oberlunkhofen s'opposent à l'initiative ""d'allègement des primes"" du PS avec 72,1 pour cent de non. Oberlunkhofen a rejeté l'initiative, tout comme son canton.","Oberlunkhofen AG","Gli abitanti di Oberlunkhofen hanno respinto l'iniziativa per premi meno onerosi del PS con il 72,1 per cento di ""no"". Oberlunkhofen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberwil-Lieli AG","In Oberwil-Lieli hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 77,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Oberwil-Lieli hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Oberwil-Lieli (AG)","Les habitants d'Oberwil-Lieli rejettent l'initiative ""d'allègement des primes"" du PS avec 77,3 pour cent de non. Oberwil-Lieli a rejeté l'initiative, tout comme son canton.","Oberwil-Lieli AG","I cittadini di Oberwil-Lieli hanno respinto l'iniziativa per premi meno onerosi del PS con il 77,3 per cento di voti contrari. Oberwil-Lieli ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rudolfstetten-Friedlisberg AG","64,5 Prozent der Stimmbürgerinnen und Stimmbürger von Rudolfstetten-Friedlisberg sagen Nein zur Prämienentlastungsinitiative. Rudolfstetten-Friedlisberg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Rudolfstetten-Friedlisberg (AG)","Les habitants de Rudolfstetten-Friedlisberg s'opposent à l'initiative ""d'allègement des primes"" du PS avec 64,5 pour cent de non. Rudolfstetten-Friedlisberg a rejeté l'initiative, tout comme son canton.","Rudolfstetten-Friedlisberg AG","Gli abitanti di Rudolfstetten-Friedlisberg hanno respinto l'iniziativa per premi meno onerosi del PS con il 64,5 per cento di ""no"". Rudolfstetten-Friedlisberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Sarmenstorf AG","Nein zur Prämienentlastungsinitiative in Sarmenstorf: Mit 609 Nein- zu 255 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 70,5 Prozent. Sarmenstorf hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Sarmenstorf (AG)","L'initiative ""d'allègement des primes"" du PS échoue à Sarmenstorf avec 70,5 pour cent des suffrages. Sarmenstorf a rejeté l'initiative, tout comme son canton.","Sarmenstorf AG","Gli elettori di Sarmenstorf si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 70,5 per cento di voti contrari. Sarmenstorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Tägerig AG","Nein zur Prämienentlastungsinitiative in Tägerig. Die Gemeinde hat die Vorlage mit 61,3 Prozent abgelehnt. Tägerig hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Tägerig (AG)","A Tägerig, les habitants disent non à 61,3 pour cent à l'initiative ""d'allègement des primes"" du PS. Tägerig a rejeté l'initiative, tout comme son canton.","Tägerig AG","Nel comune di Tägerig, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 61,3 per cento di voti contrari. Tägerig ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Uezwil AG","In Uezwil hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 68 Prozent der abgegebenen Stimmzettel stand ein Nein. Uezwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Uezwil (AG)","Les habitants d'Uezwil rejettent l'initiative ""d'allègement des primes"" du PS avec 68 pour cent de non. Uezwil a rejeté l'initiative, tout comme son canton.","Uezwil AG","I cittadini di Uezwil hanno respinto l'iniziativa per premi meno onerosi del PS con il 68 per cento di voti contrari. Uezwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Unterlunkhofen AG","Keine Mehrheit für die Prämienentlastungsinitiative in Unterlunkhofen: Mit 364 Nein-Stimmen zu 144 Ja-Stimmen oder 71,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Unterlunkhofen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Unterlunkhofen (AG)","C'est non à 71,7 pour cent à l'initiative ""d'allègement des primes"" du PS à Unterlunkhofen. Unterlunkhofen a rejeté l'initiative, tout comme son canton.","Unterlunkhofen AG","Il 71,7 per cento degli elettori di Unterlunkhofen ha respinto l'iniziativa per premi meno onerosi del PS. Unterlunkhofen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Villmergen AG","Keine Mehrheit für die Prämienentlastungsinitiative in Villmergen: Mit 1'066 Nein-Stimmen zu 483 Ja-Stimmen oder 68,8 Prozent hat die Gemeinde das Volksbegehren verworfen. Villmergen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Villmergen (AG)","C'est non à 68,8 pour cent à l'initiative ""d'allègement des primes"" du PS à Villmergen. Villmergen a rejeté l'initiative, tout comme son canton.","Villmergen AG","Il 68,8 per cento degli elettori di Villmergen ha respinto l'iniziativa per premi meno onerosi del PS. Villmergen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Widen AG","71,1 Prozent der Stimmbürgerinnen und Stimmbürger von Widen sagen Nein zur Prämienentlastungsinitiative. Widen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Widen (AG)","Les habitants de Widen s'opposent à l'initiative ""d'allègement des primes"" du PS avec 71,1 pour cent de non. Widen a rejeté l'initiative, tout comme son canton.","Widen AG","Gli abitanti di Widen hanno respinto l'iniziativa per premi meno onerosi del PS con il 71,1 per cento di ""no"". Widen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wohlen AG","Nein zur Prämienentlastungsinitiative in Wohlen AG. Die Gemeinde hat die Vorlage mit 65,9 Prozent abgelehnt. Wohlen AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Wohlen (AG)","A Wohlen (AG), les habitants disent non à 65,9 pour cent à l'initiative ""d'allègement des primes"" du PS. Wohlen (AG) a rejeté l'initiative, tout comme son canton.","Wohlen AG","Nel comune di Wohlen AG, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 65,9 per cento di voti contrari. Wohlen AG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Zufikon AG","In Zufikon hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 68,4 Prozent verworfen. Zufikon hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Zufikon (AG)","A Zufikon, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 68,4 pour cent des voix. Zufikon a rejeté l'initiative, tout comme son canton.","Zufikon AG","A Zufikon gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 68,4 per cento di voti a sfavore. Zufikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Islisberg AG","74,8 Prozent der Stimmbürgerinnen und Stimmbürger von Islisberg sagen Nein zur Prämienentlastungsinitiative. Islisberg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Islisberg (AG)","Les habitants d'Islisberg s'opposent à l'initiative ""d'allègement des primes"" du PS avec 74,8 pour cent de non. Islisberg a rejeté l'initiative, tout comme son canton.","Islisberg AG","Gli abitanti di Islisberg hanno respinto l'iniziativa per premi meno onerosi del PS con il 74,8 per cento di ""no"". Islisberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Auenstein AG","Nein zur Prämienentlastungsinitiative in Auenstein. Die Gemeinde hat die Vorlage mit 71,9 Prozent abgelehnt. Auenstein hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Auenstein (AG)","A Auenstein, les habitants disent non à 71,9 pour cent à l'initiative ""d'allègement des primes"" du PS. Auenstein a rejeté l'initiative, tout comme son canton.","Auenstein AG","Nel comune di Auenstein, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 71,9 per cento di voti contrari. Auenstein ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Birr AG","64,6 Prozent der Stimmbürgerinnen und Stimmbürger von Birr sagen Nein zur Prämienentlastungsinitiative. Birr hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Birr (AG)","Les habitants de Birr s'opposent à l'initiative ""d'allègement des primes"" du PS avec 64,6 pour cent de non. Birr a rejeté l'initiative, tout comme son canton.","Birr AG","Gli abitanti di Birr hanno respinto l'iniziativa per premi meno onerosi del PS con il 64,6 per cento di ""no"". Birr ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Birrhard AG","In Birrhard hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 73,9 Prozent verworfen. Birrhard hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Birrhard (AG)","A Birrhard, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 73,9 pour cent des voix. Birrhard a rejeté l'initiative, tout comme son canton.","Birrhard AG","A Birrhard gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 73,9 per cento di voti a sfavore. Birrhard ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Brugg AG","In Brugg hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 62,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Brugg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Brugg (AG)","Les habitants de Brugg rejettent l'initiative ""d'allègement des primes"" du PS avec 62,2 pour cent de non. Brugg a rejeté l'initiative, tout comme son canton.","Brugg AG","I cittadini di Brugg hanno respinto l'iniziativa per premi meno onerosi del PS con il 62,2 per cento di voti contrari. Brugg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Habsburg AG","In Habsburg hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 82 Prozent verworfen. Habsburg hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Aargau.","Habsburg (AG)","A Habsburg, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 82 pour cent des voix. Le plus fort pourcentage de non du canton d'Argovie a été obtenu à Habsburg.","Habsburg AG","A Habsburg gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 82 per cento di voti a sfavore. Il maggior numero di ""no"" nel canton Argovia è stato ottenuto a Habsburg."
"Hausen AG","Nein zur Prämienentlastungsinitiative in Hausen AG. Die Gemeinde hat die Vorlage mit 72,8 Prozent abgelehnt. Hausen AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Hausen (AG)","A Hausen (AG), les habitants disent non à 72,8 pour cent à l'initiative ""d'allègement des primes"" du PS. Hausen (AG) a rejeté l'initiative, tout comme son canton.","Hausen AG","Nel comune di Hausen AG, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 72,8 per cento di voti contrari. Hausen AG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Lupfig AG","Keine Mehrheit für die Prämienentlastungsinitiative in Lupfig: Mit 731 Nein-Stimmen zu 334 Ja-Stimmen oder 68,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Lupfig hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Lupfig (AG)","C'est non à 68,6 pour cent à l'initiative ""d'allègement des primes"" du PS à Lupfig. Lupfig a rejeté l'initiative, tout comme son canton.","Lupfig AG","Il 68,6 per cento degli elettori di Lupfig ha respinto l'iniziativa per premi meno onerosi del PS. Lupfig ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Mandach AG","In Mandach hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 81 Prozent der abgegebenen Stimmzettel stand ein Nein. Mandach hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Mandach (AG)","Les habitants de Mandach rejettent l'initiative ""d'allègement des primes"" du PS avec 81 pour cent de non. Mandach a rejeté l'initiative, tout comme son canton.","Mandach AG","I cittadini di Mandach hanno respinto l'iniziativa per premi meno onerosi del PS con il 81 per cento di voti contrari. Mandach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Mönthal AG","Nein zur Prämienentlastungsinitiative in Mönthal: Mit 80 Nein- zu 54 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 59,7 Prozent. Mönthal hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Mönthal (AG)","L'initiative ""d'allègement des primes"" du PS échoue à Mönthal avec 59,7 pour cent des suffrages. Mönthal a rejeté l'initiative, tout comme son canton.","Mönthal AG","Gli elettori di Mönthal si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 59,7 per cento di voti contrari. Mönthal ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Mülligen AG","65,2 Prozent der Stimmbürgerinnen und Stimmbürger von Mülligen sagen Nein zur Prämienentlastungsinitiative. Mülligen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Mülligen (AG)","Les habitants de Mülligen s'opposent à l'initiative ""d'allègement des primes"" du PS avec 65,2 pour cent de non. Mülligen a rejeté l'initiative, tout comme son canton.","Mülligen AG","Gli abitanti di Mülligen hanno respinto l'iniziativa per premi meno onerosi del PS con il 65,2 per cento di ""no"". Mülligen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Remigen AG","Remigen hat die Prämienentlastungsinitiative mit 69,6 Prozent abgelehnt. Remigen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Remigen (AG)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Remigen avec 69,6 pour cent de non. Remigen a rejeté l'initiative, tout comme son canton.","Remigen AG","L'iniziativa per premi meno onerosi del PS è stata respinta a Remigen, dove ha riscosso il 69,6 per cento di ""no"". Remigen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Riniken AG","In Riniken hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 72 Prozent verworfen. Riniken hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Riniken (AG)","A Riniken, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 72 pour cent des voix. Riniken a rejeté l'initiative, tout comme son canton.","Riniken AG","A Riniken gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 72 per cento di voti a sfavore. Riniken ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
