"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Etziken SO","Ja zum Stromgesetz in Etziken: Mit 61,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Etziken hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Etziken (SO)","Les habitants d'Etziken approuvent la loi sur l'électricité avec 61,5 pour cent des voix. Etziken a approuvé la loi, tout comme son canton.","Etziken SO","Gli abitanti di Etziken hanno accolto la legge sull'approvvigionamento elettrico con il 61,5 per cento di ""sì"". Etziken ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Gerlafingen SO","66,8 Prozent der Abstimmenden in der Gemeinde Gerlafingen haben Ja gesagt zum Stromgesetz. Gerlafingen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Gerlafingen (SO)","C'est oui à 66,8 pour cent à la loi sur l'électricité à Gerlafingen. Gerlafingen a approuvé la loi, tout comme son canton.","Gerlafingen SO","Il 66,8 per cento degli elettori di Gerlafingen ha accolto la legge sull'approvvigionamento elettrico. Gerlafingen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Halten SO","Die Gemeinde Halten hat das Stromgesetz mit 72,3 Prozent angenommen. Halten hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Halten (SO)","A Halten, les habitants disent oui à 72,3 pour cent à la loi sur l'électricité. Halten a approuvé la loi, tout comme son canton.","Halten SO","Nel comune di Halten, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 72,3 per cento di voti favorevoli. Halten ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Horriwil SO","In Horriwil hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 60,7 Prozent angenommen. Horriwil hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Horriwil (SO)","A Horriwil, les habitants sont favorables à la loi sur l'électricité avec 60,7 pour cent des suffrages. Horriwil a approuvé la loi, tout comme son canton.","Horriwil SO","A Horriwil gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 60,7 per cento di ""sì"". Horriwil ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Hüniken SO","Die Stimmbevölkerung von Hüniken hat sich mit 55 Ja- zu 17 für das Stromgesetz ausgesprochen. Hüniken hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Hüniken (SO)","La loi sur l'électricité passe la rampe à Hüniken. Les électeurs de cette petite commune sont 55 à approuver le texte et 17 à le refuser. Hüniken a approuvé la loi, tout comme son canton.","Hüniken SO","La legge sull'approvvigionamento elettrico ha passato la prova delle urne a Hüniken, dove ha raccolto 55 voti favorevoli e 17 voti contrari. Hüniken ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Kriegstetten SO","Die Gemeinde Kriegstetten hat das Stromgesetz mit 66,7 Prozent angenommen. Kriegstetten hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Kriegstetten (SO)","A Kriegstetten, les habitants disent oui à 66,7 pour cent à la loi sur l'électricité. Kriegstetten a approuvé la loi, tout comme son canton.","Kriegstetten SO","Nel comune di Kriegstetten, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 66,7 per cento di voti favorevoli. Kriegstetten ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Lohn-Ammannsegg SO","76 Prozent der Abstimmenden in der Gemeinde Lohn-Ammannsegg haben Ja gesagt zum Stromgesetz. Lohn-Ammannsegg hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Lohn-Ammannsegg (SO)","C'est oui à 76 pour cent à la loi sur l'électricité à Lohn-Ammannsegg. Lohn-Ammannsegg a approuvé la loi, tout comme son canton.","Lohn-Ammannsegg SO","Il 76 per cento degli elettori di Lohn-Ammannsegg ha accolto la legge sull'approvvigionamento elettrico. Lohn-Ammannsegg ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Luterbach SO","Die Gemeinde Luterbach hat das Stromgesetz mit 68,7 Prozent Ja-Stimmen angenommen. Luterbach hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Luterbach (SO)","Les habitants de Luterbach acceptent la loi sur l'électricité avec 68,7 pour cent de oui. Luterbach a approuvé la loi, tout comme son canton.","Luterbach SO","I cittadini di Luterbach hanno accolto la legge sull'approvvigionamento elettrico con il 68,7 per cento di voti a favore. Luterbach ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Obergerlafingen SO","In Obergerlafingen hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 64,9 Prozent angenommen. Obergerlafingen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Obergerlafingen (SO)","A Obergerlafingen, les habitants sont favorables à la loi sur l'électricité avec 64,9 pour cent des suffrages. Obergerlafingen a approuvé la loi, tout comme son canton.","Obergerlafingen SO","A Obergerlafingen gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 64,9 per cento di ""sì"". Obergerlafingen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Oekingen SO","72,3 Prozent der Abstimmenden in der Gemeinde Oekingen haben Ja gesagt zum Stromgesetz. Oekingen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Oekingen (SO)","C'est oui à 72,3 pour cent à la loi sur l'électricité à Oekingen. Oekingen a approuvé la loi, tout comme son canton.","Oekingen SO","Il 72,3 per cento degli elettori di Oekingen ha accolto la legge sull'approvvigionamento elettrico. Oekingen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Recherswil SO","Die Gemeinde Recherswil hat das Stromgesetz mit 64 Prozent angenommen. Recherswil hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Recherswil (SO)","A Recherswil, les habitants disent oui à 64 pour cent à la loi sur l'électricité. Recherswil a approuvé la loi, tout comme son canton.","Recherswil SO","Nel comune di Recherswil, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 64 per cento di voti favorevoli. Recherswil ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Subingen SO","In Subingen hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 68,3 Prozent angenommen. Subingen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Subingen (SO)","A Subingen, les habitants sont favorables à la loi sur l'électricité avec 68,3 pour cent des suffrages. Subingen a approuvé la loi, tout comme son canton.","Subingen SO","A Subingen gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 68,3 per cento di ""sì"". Subingen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Zuchwil SO","74,1 Prozent der Abstimmenden in der Gemeinde Zuchwil haben Ja gesagt zum Stromgesetz. Zuchwil hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Zuchwil (SO)","C'est oui à 74,1 pour cent à la loi sur l'électricité à Zuchwil. Zuchwil a approuvé la loi, tout comme son canton.","Zuchwil SO","Il 74,1 per cento degli elettori di Zuchwil ha accolto la legge sull'approvvigionamento elettrico. Zuchwil ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Drei Höfe SO","Ja zum Stromgesetz in Drei Höfe: Mit 60,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Drei Höfe hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Drei Höfe (SO)","Les habitants de Drei Höfe approuvent la loi sur l'électricité avec 60,2 pour cent des voix. Drei Höfe a approuvé la loi, tout comme son canton.","Drei Höfe SO","Gli abitanti di Drei Höfe hanno accolto la legge sull'approvvigionamento elettrico con il 60,2 per cento di ""sì"". Drei Höfe ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Balm bei Günsberg SO","Die Gemeinde Balm bei Günsberg hat das Stromgesetz mit 72,3 Prozent Ja-Stimmen angenommen. Balm bei Günsberg hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Balm bei Günsberg (SO)","Les habitants de Balm bei Günsberg acceptent la loi sur l'électricité avec 72,3 pour cent de oui. Balm bei Günsberg a approuvé la loi, tout comme son canton.","Balm bei Günsberg SO","I cittadini di Balm bei Günsberg hanno accolto la legge sull'approvvigionamento elettrico con il 72,3 per cento di voti a favore. Balm bei Günsberg ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Bellach SO","66,9 Prozent der Stimmbürgerinnen und Stimmbürger von Bellach haben das Stromgesetz angenommen. Bellach hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Bellach (SO)","Les électeurs de Bellach valident la loi sur l'électricité avec 66,9 pour cent des voix. Bellach a approuvé la loi, tout comme son canton.","Bellach SO","Gli elettori di Bellach si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 66,9 per cento di ""sì"". Bellach ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Bettlach SO","Ja zum Stromgesetz in Bettlach. Die Gemeinde hat die Vorlage mit 63,7 Prozent der Stimmen angenommen. Bettlach hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Bettlach (SO)","La loi sur l'électricité passe la rampe à Bettlach avec 63,7 pour cent de oui. Bettlach a approuvé la loi, tout comme son canton.","Bettlach SO","La legge sull'approvvigionamento elettrico è stata accolta a Bettlach, dove ha riscosso il 63,7 per cento di voti a favore. Bettlach ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Feldbrunnen-St. Niklaus SO","Die Gemeinde Feldbrunnen-St. Niklaus hat das Stromgesetz mit 75,9 Prozent Ja-Stimmen angenommen. Feldbrunnen-St. Niklaus hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Feldbrunnen-St. Niklaus (SO)","Les habitants de Feldbrunnen-St. Niklaus acceptent la loi sur l'électricité avec 75,9 pour cent de oui. Feldbrunnen-St. Niklaus a approuvé la loi, tout comme son canton.","Feldbrunnen-St. Niklaus SO","I cittadini di Feldbrunnen-St. Niklaus hanno accolto la legge sull'approvvigionamento elettrico con il 75,9 per cento di voti a favore. Feldbrunnen-St. Niklaus ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Flumenthal SO","Ja zum Stromgesetz in Flumenthal. Die Gemeinde hat die Vorlage mit 63,1 Prozent der Stimmen angenommen. Flumenthal hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Flumenthal (SO)","La loi sur l'électricité passe la rampe à Flumenthal avec 63,1 pour cent de oui. Flumenthal a approuvé la loi, tout comme son canton.","Flumenthal SO","La legge sull'approvvigionamento elettrico è stata accolta a Flumenthal, dove ha riscosso il 63,1 per cento di voti a favore. Flumenthal ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Grenchen SO","Die Gemeinde Grenchen hat das Stromgesetz mit 64,9 Prozent Ja-Stimmen angenommen. Grenchen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Granges (SO)","Les habitants de Granges (SO) acceptent la loi sur l'électricité avec 64,9 pour cent de oui. Granges (SO) a approuvé la loi, tout comme son canton.","Grenchen SO","I cittadini di Grenchen hanno accolto la legge sull'approvvigionamento elettrico con il 64,9 per cento di voti a favore. Grenchen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Günsberg SO","Die Gemeinde Günsberg hat das Stromgesetz mit 64,4 Prozent Ja-Stimmen angenommen. Günsberg hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Günsberg (SO)","Les habitants de Günsberg acceptent la loi sur l'électricité avec 64,4 pour cent de oui. Günsberg a approuvé la loi, tout comme son canton.","Günsberg SO","I cittadini di Günsberg hanno accolto la legge sull'approvvigionamento elettrico con il 64,4 per cento di voti a favore. Günsberg ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Hubersdorf SO","In Hubersdorf hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 73,1 Prozent angenommen. Hubersdorf hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Hubersdorf (SO)","A Hubersdorf, les habitants sont favorables à la loi sur l'électricité avec 73,1 pour cent des suffrages. Hubersdorf a approuvé la loi, tout comme son canton.","Hubersdorf SO","A Hubersdorf gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 73,1 per cento di ""sì"". Hubersdorf ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Kammersrohr SO","Die Gemeinde Kammersrohr hat am Abstimmungssonntag für einen Rekord gesorgt: Sie hat das Stromgesetz mit dem höchsten Ja-Anteil in der ganzen Schweiz angenommen: 89,5 Prozent befürworteten die Vorlage. Kammersrohr hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Solothurn.","Kammersrohr (SO)","Nulle part ailleurs en Suisse, la loi sur l'électricité est approuvée plus fortement qu'à Kammersrohr. Les électeurs de cette commune disent oui à 89,5 pour cent. Le plus fort pourcentage de oui du canton de Soleure a été obtenu à Kammersrohr.","Kammersrohr SO","In nessun altro comune svizzero la legge sull'approvvigionamento elettrico è stata accolta come a Kammersrohr, dove l'elettorato l'ha votata con il 89,5 per cento di voti a favore. Il maggior numero di ""sì"" nel canton Soletta è stato ottenuto a Kammersrohr."
"Langendorf SO","Ja zum Stromgesetz in Langendorf: Mit 75,3 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Langendorf hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Langendorf (SO)","Les habitants de Langendorf approuvent la loi sur l'électricité avec 75,3 pour cent des voix. Langendorf a approuvé la loi, tout comme son canton.","Langendorf SO","Gli abitanti di Langendorf hanno accolto la legge sull'approvvigionamento elettrico con il 75,3 per cento di ""sì"". Langendorf ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Lommiswil SO","Die Gemeinde Lommiswil hat das Stromgesetz mit 62 Prozent angenommen. Lommiswil hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Lommiswil (SO)","A Lommiswil, les habitants disent oui à 62 pour cent à la loi sur l'électricité. Lommiswil a approuvé la loi, tout comme son canton.","Lommiswil SO","Nel comune di Lommiswil, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 62 per cento di voti favorevoli. Lommiswil ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Oberdorf SO","Ja zum Stromgesetz in Oberdorf SO: Mit 71,9 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Oberdorf SO hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Oberdorf (SO)","Les habitants d'Oberdorf (SO) approuvent la loi sur l'électricité avec 71,9 pour cent des voix. Oberdorf (SO) a approuvé la loi, tout comme son canton.","Oberdorf SO","Gli abitanti di Oberdorf SO hanno accolto la legge sull'approvvigionamento elettrico con il 71,9 per cento di ""sì"". Oberdorf SO ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Riedholz SO","67,9 Prozent der Abstimmenden in der Gemeinde Riedholz haben Ja gesagt zum Stromgesetz. Riedholz hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Riedholz (SO)","C'est oui à 67,9 pour cent à la loi sur l'électricité à Riedholz. Riedholz a approuvé la loi, tout comme son canton.","Riedholz SO","Il 67,9 per cento degli elettori di Riedholz ha accolto la legge sull'approvvigionamento elettrico. Riedholz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Rüttenen SO","Die Gemeinde Rüttenen hat das Stromgesetz mit 72,8 Prozent angenommen. Rüttenen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Rüttenen (SO)","A Rüttenen, les habitants disent oui à 72,8 pour cent à la loi sur l'électricité. Rüttenen a approuvé la loi, tout comme son canton.","Rüttenen SO","Nel comune di Rüttenen, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 72,8 per cento di voti favorevoli. Rüttenen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Selzach SO","In Selzach hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 72,1 Prozent angenommen. Selzach hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Selzach (SO)","A Selzach, les habitants sont favorables à la loi sur l'électricité avec 72,1 pour cent des suffrages. Selzach a approuvé la loi, tout comme son canton.","Selzach SO","A Selzach gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 72,1 per cento di ""sì"". Selzach ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Boningen SO","Ja zum Stromgesetz in Boningen: Mit 55,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Boningen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Boningen (SO)","Les habitants de Boningen approuvent la loi sur l'électricité avec 55,5 pour cent des voix. Boningen a approuvé la loi, tout comme son canton.","Boningen SO","Gli abitanti di Boningen hanno accolto la legge sull'approvvigionamento elettrico con il 55,5 per cento di ""sì"". Boningen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Däniken SO","Ja zum Stromgesetz in Däniken: Mit 57,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Däniken hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Däniken (SO)","Les habitants de Däniken approuvent la loi sur l'électricité avec 57,2 pour cent des voix. Däniken a approuvé la loi, tout comme son canton.","Däniken SO","Gli abitanti di Däniken hanno accolto la legge sull'approvvigionamento elettrico con il 57,2 per cento di ""sì"". Däniken ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Dulliken SO","Die Gemeinde Dulliken hat das Stromgesetz mit 63,7 Prozent Ja-Stimmen angenommen. Dulliken hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Dulliken (SO)","Les habitants de Dulliken acceptent la loi sur l'électricité avec 63,7 pour cent de oui. Dulliken a approuvé la loi, tout comme son canton.","Dulliken SO","I cittadini di Dulliken hanno accolto la legge sull'approvvigionamento elettrico con il 63,7 per cento di voti a favore. Dulliken ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Eppenberg-Wöschnau SO","Mit 38 Ja- zu 35 Nein-Stimmen hat Eppenberg-Wöschnau das Stromgesetz angenommen. Eppenberg-Wöschnau hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Eppenberg-Wöschnau (SO)","La loi sur l'électricité est acceptée à Eppenberg-Wöschnau. Les électeurs de cette petite commune sont 38 à y dire oui, contre 35 à s'y opposer. Eppenberg-Wöschnau a approuvé la loi, tout comme son canton.","Eppenberg-Wöschnau SO","La legge sull'approvvigionamento elettrico è stata accolta dagli elettori di Eppenberg-Wöschnau, dove i voti a favore sono stati 38 e quelli contrari 35. Eppenberg-Wöschnau ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Fulenbach SO","57,5 Prozent der Abstimmenden in der Gemeinde Fulenbach haben Ja gesagt zum Stromgesetz. Fulenbach hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Fulenbach (SO)","C'est oui à 57,5 pour cent à la loi sur l'électricité à Fulenbach. Fulenbach a approuvé la loi, tout comme son canton.","Fulenbach SO","Il 57,5 per cento degli elettori di Fulenbach ha accolto la legge sull'approvvigionamento elettrico. Fulenbach ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Gretzenbach SO","Ja zum Stromgesetz in Gretzenbach. Die Gemeinde hat die Vorlage mit 62,1 Prozent der Stimmen angenommen. Gretzenbach hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Gretzenbach (SO)","La loi sur l'électricité passe la rampe à Gretzenbach avec 62,1 pour cent de oui. Gretzenbach a approuvé la loi, tout comme son canton.","Gretzenbach SO","La legge sull'approvvigionamento elettrico è stata accolta a Gretzenbach, dove ha riscosso il 62,1 per cento di voti a favore. Gretzenbach ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Gunzgen SO","61,8 Prozent der Stimmbürgerinnen und Stimmbürger von Gunzgen haben das Stromgesetz angenommen. Gunzgen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Gunzgen (SO)","Les électeurs de Gunzgen valident la loi sur l'électricité avec 61,8 pour cent des voix. Gunzgen a approuvé la loi, tout comme son canton.","Gunzgen SO","Gli elettori di Gunzgen si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 61,8 per cento di ""sì"". Gunzgen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Hägendorf SO","In Hägendorf hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 66 Prozent angenommen. Hägendorf hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Hägendorf (SO)","A Hägendorf, les habitants sont favorables à la loi sur l'électricité avec 66 pour cent des suffrages. Hägendorf a approuvé la loi, tout comme son canton.","Hägendorf SO","A Hägendorf gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 66 per cento di ""sì"". Hägendorf ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Kappel SO","In Kappel SO hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 68,4 Prozent angenommen. Kappel SO hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Kappel (SO)","A Kappel (SO), les habitants sont favorables à la loi sur l'électricité avec 68,4 pour cent des suffrages. Kappel (SO) a approuvé la loi, tout comme son canton.","Kappel SO","A Kappel SO gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 68,4 per cento di ""sì"". Kappel SO ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Olten SO","Die Gemeinde Olten hat das Stromgesetz mit 79,2 Prozent Ja-Stimmen angenommen. Olten hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Olten (SO)","Les habitants d'Olten acceptent la loi sur l'électricité avec 79,2 pour cent de oui. Olten a approuvé la loi, tout comme son canton.","Olten SO","I cittadini di Olten hanno accolto la legge sull'approvvigionamento elettrico con il 79,2 per cento di voti a favore. Olten ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Rickenbach SO","Ja zum Stromgesetz in Rickenbach SO. Die Gemeinde hat die Vorlage mit 62,2 Prozent der Stimmen angenommen. Rickenbach SO hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Rickenbach (SO)","La loi sur l'électricité passe la rampe à Rickenbach (SO) avec 62,2 pour cent de oui. Rickenbach (SO) a approuvé la loi, tout comme son canton.","Rickenbach SO","La legge sull'approvvigionamento elettrico è stata accolta a Rickenbach SO, dove ha riscosso il 62,2 per cento di voti a favore. Rickenbach SO ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Schönenwerd SO","Die Gemeinde Schönenwerd hat das Stromgesetz mit 63,6 Prozent angenommen. Schönenwerd hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Schönenwerd (SO)","A Schönenwerd, les habitants disent oui à 63,6 pour cent à la loi sur l'électricité. Schönenwerd a approuvé la loi, tout comme son canton.","Schönenwerd SO","Nel comune di Schönenwerd, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 63,6 per cento di voti favorevoli. Schönenwerd ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Starrkirch-Wil SO","Die Gemeinde Starrkirch-Wil hat das Stromgesetz mit 78 Prozent Ja-Stimmen angenommen. Starrkirch-Wil hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Starrkirch-Wil (SO)","Les habitants de Starrkirch-Wil acceptent la loi sur l'électricité avec 78 pour cent de oui. Starrkirch-Wil a approuvé la loi, tout comme son canton.","Starrkirch-Wil SO","I cittadini di Starrkirch-Wil hanno accolto la legge sull'approvvigionamento elettrico con il 78 per cento di voti a favore. Starrkirch-Wil ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Walterswil SO","Ja zum Stromgesetz in Walterswil SO. Die Gemeinde hat die Vorlage mit 59,4 Prozent der Stimmen angenommen. Walterswil SO hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Walterswil (SO)","La loi sur l'électricité passe la rampe à Walterswil (SO) avec 59,4 pour cent de oui. Walterswil (SO) a approuvé la loi, tout comme son canton.","Walterswil SO","La legge sull'approvvigionamento elettrico è stata accolta a Walterswil SO, dove ha riscosso il 59,4 per cento di voti a favore. Walterswil SO ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Wangen bei Olten SO","62,6 Prozent der Stimmbürgerinnen und Stimmbürger von Wangen bei Olten haben das Stromgesetz angenommen. Wangen bei Olten hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Wangen bei Olten (SO)","Les électeurs de Wangen bei Olten valident la loi sur l'électricité avec 62,6 pour cent des voix. Wangen bei Olten a approuvé la loi, tout comme son canton.","Wangen bei Olten SO","Gli elettori di Wangen bei Olten si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 62,6 per cento di ""sì"". Wangen bei Olten ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Solothurn SO","78 Prozent der Abstimmenden in der Gemeinde Solothurn haben Ja gesagt zum Stromgesetz. Solothurn hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Soleure (SO)","C'est oui à 78 pour cent à la loi sur l'électricité à Soleure. Soleure a approuvé la loi, tout comme son canton.","Soletta SO","Il 78 per cento degli elettori di Soletta ha accolto la legge sull'approvvigionamento elettrico. Soletta ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Bärschwil SO","Die Gemeinde Bärschwil hat das Stromgesetz mit 52,8 Prozent angenommen. Bärschwil hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Bärschwil (SO)","A Bärschwil, les habitants disent oui à 52,8 pour cent à la loi sur l'électricité. Bärschwil a approuvé la loi, tout comme son canton.","Bärschwil SO","Nel comune di Bärschwil, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 52,8 per cento di voti favorevoli. Bärschwil ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Beinwil SO","Die Stimmbevölkerung von Beinwil SO hat sich mit 62 Ja- zu 30 für das Stromgesetz ausgesprochen. Beinwil SO hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Beinwil (SO)","La loi sur l'électricité passe la rampe à Beinwil (SO). Les électeurs de cette petite commune sont 62 à approuver le texte et 30 à le refuser. Beinwil (SO) a approuvé la loi, tout comme son canton.","Beinwil SO","La legge sull'approvvigionamento elettrico ha passato la prova delle urne a Beinwil SO, dove ha raccolto 62 voti favorevoli e 30 voti contrari. Beinwil SO ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
